field_id,period_start,model_a,model_b,k,queries,mean_overlap
27,2015,specter,pubmedbert,50,100,0.10220000000000001
27,2015,specter,biobert,10,100,0.09
27,2015,specter,biobert,25,100,0.10439999999999999
27,2015,specter,biobert,50,100,0.114
27,2015,specter,simcse,10,100,0.057999999999999996
27,2015,specter,simcse,25,100,0.07
27,2015,specter,simcse,50,100,0.0774
27,2015,specter2,scincl,10,100,0.356
27,2015,specter2,scincl,25,100,0.3636
27,2015,specter2,scincl,50,100,0.3732
27,2015,specter2,scibert,10,100,0.074
27,2015,specter2,scibert,25,100,0.08
27,2015,specter2,scibert,50,100,0.0942
27,2015,specter2,bert,10,100,0.043
27,2015,specter2,bert,25,100,0.046799999999999994
27,2015,specter2,bert,50,100,0.057
27,2015,specter2,mpnet,10,100,0.35
27,2015,specter2,mpnet,25,100,0.35359999999999997
27,2015,specter2,mpnet,50,100,0.3588
27,2015,specter2,minilm,10,100,0.308
27,2015,specter2,minilm,25,100,0.3044
27,2015,specter2,minilm,50,100,0.299
27,2015,specter2,pubmedbert,10,100,0.065
27,2015,specter2,pubmedbert,25,100,0.0732
27,2015,specter2,pubmedbert,50,100,0.08539999999999999
27,2015,specter2,biobert,10,100,0.078
27,2015,specter2,biobert,25,100,0.0808
27,2015,specter2,biobert,50,100,0.09300000000000001
27,2015,specter2,simcse,10,100,0.05
27,2015,specter2,simcse,25,100,0.0604
27,2015,specter2,simcse,50,100,0.0616
27,2015,scincl,scibert,10,100,0.078
27,2015,scincl,scibert,25,100,0.0916
27,2015,scincl,scibert,50,100,0.0964
27,2015,scincl,bert,10,100,0.049
27,2015,scincl,bert,25,100,0.0604
27,2015,scincl,bert,50,100,0.06860000000000001
27,2015,scincl,mpnet,10,100,0.42000000000000004
27,2015,scincl,mpnet,25,100,0.4532
27,2015,scincl,mpnet,50,100,0.4558
27,2015,scincl,minilm,10,100,0.373
27,2015,scincl,minilm,25,100,0.39159999999999995
27,2015,scincl,minilm,50,100,0.395
27,2015,scincl,pubmedbert,10,100,0.071
27,2015,scincl,pubmedbert,25,100,0.0848
27,2015,scincl,pubmedbert,50,100,0.08779999999999999
27,2015,scincl,biobert,10,100,0.08299999999999999
27,2015,scincl,biobert,25,100,0.094
27,2015,scincl,biobert,50,100,0.0964
27,2015,scincl,simcse,10,100,0.065
27,2015,scincl,simcse,25,100,0.0664
27,2015,scincl,simcse,50,100,0.0708
27,2015,scibert,bert,10,100,0.20099999999999998
27,2015,scibert,bert,25,100,0.2212
27,2015,scibert,bert,50,100,0.2302
27,2015,scibert,mpnet,10,100,0.066
27,2015,scibert,mpnet,25,100,0.08800000000000001
27,2015,scibert,mpnet,50,100,0.0932
27,2015,scibert,minilm,10,100,0.068
27,2015,scibert,minilm,25,100,0.08199999999999999
27,2015,scibert,minilm,50,100,0.09119999999999999
27,2015,scibert,pubmedbert,10,100,0.382
27,2015,scibert,pubmedbert,25,100,0.4204
27,2015,scibert,pubmedbert,50,100,0.4328
27,2015,scibert,biobert,10,100,0.341
27,2015,scibert,biobert,25,100,0.37799999999999995
27,2015,scibert,biobert,50,100,0.3956
27,2015,scibert,simcse,10,100,0.10600000000000001
27,2015,scibert,simcse,25,100,0.1116
27,2015,scibert,simcse,50,100,0.1282
27,2015,bert,mpnet,10,100,0.05
27,2015,bert,mpnet,25,100,0.056799999999999996
27,2015,bert,mpnet,50,100,0.0676
27,2015,bert,minilm,10,100,0.059
27,2015,bert,minilm,25,100,0.06
27,2015,bert,minilm,50,100,0.07339999999999999
27,2015,bert,pubmedbert,10,100,0.191
27,2015,bert,pubmedbert,25,100,0.192
27,2015,bert,pubmedbert,50,100,0.2032
27,2015,bert,biobert,10,100,0.21000000000000002
27,2015,bert,biobert,25,100,0.21760000000000002
27,2015,bert,biobert,50,100,0.2376
27,2015,bert,simcse,10,100,0.151
27,2015,bert,simcse,25,100,0.17079999999999998
27,2015,bert,simcse,50,100,0.19219999999999998
27,2015,mpnet,minilm,10,100,0.49400000000000005
27,2015,mpnet,minilm,25,100,0.5015999999999999
27,2015,mpnet,minilm,50,100,0.5002
27,2015,mpnet,pubmedbert,10,100,0.063
27,2015,mpnet,pubmedbert,25,100,0.0784
27,2015,mpnet,pubmedbert,50,100,0.0908
27,2015,mpnet,biobert,10,100,0.076
27,2015,mpnet,biobert,25,100,0.09
27,2015,mpnet,biobert,50,100,0.09820000000000001
27,2015,mpnet,simcse,10,100,0.062
27,2015,mpnet,simcse,25,100,0.068
27,2015,mpnet,simcse,50,100,0.0722
27,2015,minilm,pubmedbert,10,100,0.067
27,2015,minilm,pubmedbert,25,100,0.0712
27,2015,minilm,pubmedbert,50,100,0.0842
27,2015,minilm,biobert,10,100,0.079
27,2015,minilm,biobert,25,100,0.08960000000000001
27,2015,minilm,biobert,50,100,0.09820000000000001
27,2015,minilm,simcse,10,100,0.077
27,2015,minilm,simcse,25,100,0.07719999999999999
27,2015,minilm,simcse,50,100,0.0762
27,2015,pubmedbert,biobert,10,100,0.363
27,2015,pubmedbert,biobert,25,100,0.392
27,2015,pubmedbert,biobert,50,100,0.4144
27,2015,pubmedbert,simcse,10,100,0.099
27,2015,pubmedbert,simcse,25,100,0.106
27,2015,pubmedbert,simcse,50,100,0.11960000000000001
27,2015,biobert,simcse,10,100,0.11200000000000002
27,2015,biobert,simcse,25,100,0.1208
27,2015,biobert,simcse,50,100,0.13
27,2020,specter,specter2,10,100,0.288
27,2020,specter,specter2,25,100,0.2964
27,2020,specter,specter2,50,100,0.3134
27,2020,specter,scincl,10,100,0.376
27,2020,specter,scincl,25,100,0.4036
27,2020,specter,scincl,50,100,0.41100000000000003
27,2020,specter,scibert,10,100,0.094
27,2020,specter,scibert,25,100,0.1056
27,2020,specter,scibert,50,100,0.1158
27,2020,specter,bert,10,100,0.072
27,2020,specter,bert,25,100,0.08199999999999999
27,2020,specter,bert,50,100,0.0904
27,2020,specter,mpnet,10,100,0.346
27,2020,specter,mpnet,25,100,0.36719999999999997
27,2020,specter,mpnet,50,100,0.3848
27,2020,specter,minilm,10,100,0.309
27,2020,specter,minilm,25,100,0.336
27,2020,specter,minilm,50,100,0.3368
27,2020,specter,pubmedbert,10,100,0.091
27,2020,specter,pubmedbert,25,100,0.10400000000000001
27,2020,specter,pubmedbert,50,100,0.10679999999999999
27,2020,specter,biobert,10,100,0.11399999999999999
27,2020,specter,biobert,25,100,0.12119999999999999
27,2020,specter,biobert,50,100,0.1306
27,2020,specter,simcse,10,100,0.062
27,2020,specter,simcse,25,100,0.0664
27,2020,specter,simcse,50,100,0.07339999999999999
27,2020,specter2,scincl,10,100,0.327
27,2020,specter2,scincl,25,100,0.336
27,2020,specter2,scincl,50,100,0.35159999999999997
27,2020,specter2,scibert,10,100,0.09
27,2020,specter2,scibert,25,100,0.09880000000000001
27,2020,specter2,scibert,50,100,0.1072
27,2020,specter2,bert,10,100,0.06
27,2020,specter2,bert,25,100,0.0732
27,2020,specter2,bert,50,100,0.07919999999999999
27,2020,specter2,mpnet,10,100,0.339
27,2020,specter2,mpnet,25,100,0.33640000000000003
27,2020,specter2,mpnet,50,100,0.3404
27,2020,specter2,minilm,10,100,0.305
27,2020,specter2,minilm,25,100,0.2944
27,2020,specter2,minilm,50,100,0.3006
27,2020,specter2,pubmedbert,10,100,0.087
27,2020,specter2,pubmedbert,25,100,0.09720000000000001
27,2020,specter2,pubmedbert,50,100,0.09960000000000001
27,2020,specter2,biobert,10,100,0.11299999999999999
27,2020,specter2,biobert,25,100,0.106
27,2020,specter2,biobert,50,100,0.113
27,2020,specter2,simcse,10,100,0.047
27,2020,specter2,simcse,25,100,0.0588
27,2020,specter2,simcse,50,100,0.0676
27,2020,scincl,scibert,10,100,0.087
27,2020,scincl,scibert,25,100,0.09960000000000001
27,2020,scincl,scibert,50,100,0.1058
27,2020,scincl,bert,10,100,0.072
27,2020,scincl,bert,25,100,0.0776
27,2020,scincl,bert,50,100,0.0806
27,2020,scincl,mpnet,10,100,0.409
27,2020,scincl,mpnet,25,100,0.4388
27,2020,scincl,mpnet,50,100,0.45840000000000003
27,2020,scincl,minilm,10,100,0.353
27,2020,scincl,minilm,25,100,0.37079999999999996
27,2020,scincl,minilm,50,100,0.39020000000000005
27,2020,scincl,pubmedbert,10,100,0.08499999999999999
27,2020,scincl,pubmedbert,25,100,0.09880000000000001
27,2020,scincl,pubmedbert,50,100,0.09759999999999999
27,2020,scincl,biobert,10,100,0.11399999999999999
27,2020,scincl,biobert,25,100,0.11599999999999999
27,2020,scincl,biobert,50,100,0.1206
27,2020,scincl,simcse,10,100,0.053000000000000005
27,2020,scincl,simcse,25,100,0.0652
27,2020,scincl,simcse,50,100,0.06860000000000001
27,2020,scibert,bert,10,100,0.213
27,2020,scibert,bert,25,100,0.2288
27,2020,scibert,bert,50,100,0.24420000000000003
27,2020,scibert,mpnet,10,100,0.08499999999999999
27,2020,scibert,mpnet,25,100,0.09960000000000001
27,2020,scibert,mpnet,50,100,0.1066
27,2020,scibert,minilm,10,100,0.08399999999999999
27,2020,scibert,minilm,25,100,0.0908
27,2020,scibert,minilm,50,100,0.10060000000000001
27,2020,scibert,pubmedbert,10,100,0.354
27,2020,scibert,pubmedbert,25,100,0.39759999999999995
27,2020,scibert,pubmedbert,50,100,0.41979999999999995
27,2020,scibert,biobert,10,100,0.366
27,2020,scibert,biobert,25,100,0.37799999999999995
27,2020,scibert,biobert,50,100,0.39659999999999995
27,2020,scibert,simcse,10,100,0.10900000000000001
27,2020,scibert,simcse,25,100,0.12119999999999999
27,2020,scibert,simcse,50,100,0.1318
27,2020,bert,mpnet,10,100,0.087
27,2020,bert,mpnet,25,100,0.0848
27,2020,bert,mpnet,50,100,0.0962
27,2020,bert,minilm,10,100,0.079
27,2020,bert,minilm,25,100,0.0848
27,2020,bert,minilm,50,100,0.0892
27,2020,bert,pubmedbert,10,100,0.194
27,2020,bert,pubmedbert,25,100,0.19760000000000003
27,2020,bert,pubmedbert,50,100,0.2238
27,2020,bert,biobert,10,100,0.20600000000000002
27,2020,bert,biobert,25,100,0.2284
27,2020,bert,biobert,50,100,0.2506
27,2020,bert,simcse,10,100,0.16799999999999998
27,2020,bert,simcse,25,100,0.1892
27,2020,bert,simcse,50,100,0.20620000000000002
27,2020,mpnet,minilm,10,100,0.45099999999999996
27,2020,mpnet,minilm,25,100,0.4732
27,2020,mpnet,minilm,50,100,0.4858
27,2020,mpnet,pubmedbert,10,100,0.08399999999999999
27,2020,mpnet,pubmedbert,25,100,0.0968
27,2020,mpnet,pubmedbert,50,100,0.10099999999999999
27,2020,mpnet,biobert,10,100,0.11399999999999999
27,2020,mpnet,biobert,25,100,0.1208
27,2020,mpnet,biobert,50,100,0.1274
27,2020,mpnet,simcse,10,100,0.05
27,2020,mpnet,simcse,25,100,0.0672
27,2020,mpnet,simcse,50,100,0.0796
27,2020,minilm,pubmedbert,10,100,0.074
27,2020,minilm,pubmedbert,25,100,0.08560000000000001
27,2020,minilm,pubmedbert,50,100,0.09140000000000001
27,2020,minilm,biobert,10,100,0.092
27,2020,minilm,biobert,25,100,0.114
27,2020,minilm,biobert,50,100,0.1166
27,2020,minilm,simcse,10,100,0.057999999999999996
27,2020,minilm,simcse,25,100,0.0716
27,2020,minilm,simcse,50,100,0.0812
27,2020,pubmedbert,biobert,10,100,0.376
27,2020,pubmedbert,biobert,25,100,0.38880000000000003
27,2020,pubmedbert,biobert,50,100,0.4086
27,2020,pubmedbert,simcse,10,100,0.098
27,2020,pubmedbert,simcse,25,100,0.11359999999999999
27,2020,pubmedbert,simcse,50,100,0.12119999999999999
27,2020,biobert,simcse,10,100,0.10700000000000001
27,2020,biobert,simcse,25,100,0.11599999999999999
27,2020,biobert,simcse,50,100,0.1322
28,2000,specter,specter2,10,100,0.274
28,2000,specter,specter2,25,100,0.2968
28,2000,specter,specter2,50,100,0.3128
28,2000,specter,scincl,10,100,0.33999999999999997
28,2000,specter,scincl,25,100,0.3696
28,2000,specter,scincl,50,100,0.3922
28,2000,specter,scibert,10,100,0.126
28,2000,specter,scibert,25,100,0.1384
28,2000,specter,scibert,50,100,0.156
28,2000,specter,bert,10,100,0.076
28,2000,specter,bert,25,100,0.09480000000000001
28,2000,specter,bert,50,100,0.0998
28,2000,specter,mpnet,10,100,0.33999999999999997
28,2000,specter,mpnet,25,100,0.3608
28,2000,specter,mpnet,50,100,0.381
28,2000,specter,minilm,10,100,0.29
28,2000,specter,minilm,25,100,0.2892
28,2000,specter,minilm,50,100,0.30920000000000003
28,2000,specter,pubmedbert,10,100,0.128
28,2000,specter,pubmedbert,25,100,0.1368
28,2000,specter,pubmedbert,50,100,0.1514
28,2000,specter,biobert,10,100,0.121
28,2000,specter,biobert,25,100,0.15439999999999998
28,2000,specter,biobert,50,100,0.17120000000000002
28,2000,specter,simcse,10,100,0.074
28,2000,specter,simcse,25,100,0.0852
28,2000,specter,simcse,50,100,0.0922
28,2000,specter2,scincl,10,100,0.312
28,2000,specter2,scincl,25,100,0.34240000000000004
28,2000,specter2,scincl,50,100,0.3728
28,2000,specter2,scibert,10,100,0.118
28,2000,specter2,scibert,25,100,0.134
28,2000,specter2,scibert,50,100,0.1478
28,2000,specter2,bert,10,100,0.072
28,2000,specter2,bert,25,100,0.08560000000000001
28,2000,specter2,bert,50,100,0.0906
28,2000,specter2,mpnet,10,100,0.29300000000000004
28,2000,specter2,mpnet,25,100,0.3332
28,2000,specter2,mpnet,50,100,0.35340000000000005
28,2000,specter2,minilm,10,100,0.253
28,2000,specter2,minilm,25,100,0.2852
28,2000,specter2,minilm,50,100,0.29460000000000003
28,2000,specter2,pubmedbert,10,100,0.096
28,2000,specter2,pubmedbert,25,100,0.12279999999999999
28,2000,specter2,pubmedbert,50,100,0.12960000000000002
28,2000,specter2,biobert,10,100,0.101
28,2000,specter2,biobert,25,100,0.1268
28,2000,specter2,biobert,50,100,0.1466
28,2000,specter2,simcse,10,100,0.067
28,2000,specter2,simcse,25,100,0.0796
28,2000,specter2,simcse,50,100,0.087
28,2000,scincl,scibert,10,100,0.128
28,2000,scincl,scibert,25,100,0.1328
28,2000,scincl,scibert,50,100,0.1548
28,2000,scincl,bert,10,100,0.077
28,2000,scincl,bert,25,100,0.08960000000000001
28,2000,scincl,bert,50,100,0.10279999999999999
28,2000,scincl,mpnet,10,100,0.41
28,2000,scincl,mpnet,25,100,0.446
28,2000,scincl,mpnet,50,100,0.46399999999999997
28,2000,scincl,minilm,10,100,0.335
28,2000,scincl,minilm,25,100,0.3676
28,2000,scincl,minilm,50,100,0.3892
28,2000,scincl,pubmedbert,10,100,0.118
28,2000,scincl,pubmedbert,25,100,0.1356
28,2000,scincl,pubmedbert,50,100,0.14400000000000002
28,2000,scincl,biobert,10,100,0.123
28,2000,scincl,biobert,25,100,0.136
28,2000,scincl,biobert,50,100,0.1542
28,2000,scincl,simcse,10,100,0.063
28,2000,scincl,simcse,25,100,0.076
28,2000,scincl,simcse,50,100,0.08800000000000001
28,2000,scibert,bert,10,100,0.185
28,2000,scibert,bert,25,100,0.2084
28,2000,scibert,bert,50,100,0.2268
28,2000,scibert,mpnet,10,100,0.11399999999999999
28,2000,scibert,mpnet,25,100,0.1272
28,2000,scibert,mpnet,50,100,0.1432
28,2000,scibert,minilm,10,100,0.10800000000000001
28,2000,scibert,minilm,25,100,0.11599999999999999
28,2000,scibert,minilm,50,100,0.131
28,2000,scibert,pubmedbert,10,100,0.385
28,2000,scibert,pubmedbert,25,100,0.40399999999999997
28,2000,scibert,pubmedbert,50,100,0.4288
28,2000,scibert,biobert,10,100,0.364
28,2000,scibert,biobert,25,100,0.4092
28,2000,scibert,biobert,50,100,0.43420000000000003
28,2000,scibert,simcse,10,100,0.10300000000000001
28,2000,scibert,simcse,25,100,0.11599999999999999
28,2000,scibert,simcse,50,100,0.1272
28,2000,bert,mpnet,10,100,0.08399999999999999
28,2000,bert,mpnet,25,100,0.09119999999999999
28,2000,bert,mpnet,50,100,0.10859999999999999
28,2000,bert,minilm,10,100,0.06999999999999999
28,2000,bert,minilm,25,100,0.094
28,2000,bert,minilm,50,100,0.1128
28,2000,bert,pubmedbert,10,100,0.16599999999999998
28,2000,bert,pubmedbert,25,100,0.1956
28,2000,bert,pubmedbert,50,100,0.2216
28,2000,bert,biobert,10,100,0.215
28,2000,bert,biobert,25,100,0.2444
28,2000,bert,biobert,50,100,0.26899999999999996
28,2000,bert,simcse,10,100,0.162
28,2000,bert,simcse,25,100,0.1848
28,2000,bert,simcse,50,100,0.2054
28,2000,mpnet,minilm,10,100,0.441
28,2000,mpnet,minilm,25,100,0.4708
28,2000,mpnet,minilm,50,100,0.49520000000000003
28,2000,mpnet,pubmedbert,10,100,0.133
28,2000,mpnet,pubmedbert,25,100,0.1304
28,2000,mpnet,pubmedbert,50,100,0.145
28,2000,mpnet,biobert,10,100,0.11599999999999999
28,2000,mpnet,biobert,25,100,0.136
28,2000,mpnet,biobert,50,100,0.1618
28,2000,mpnet,simcse,10,100,0.08499999999999999
28,2000,mpnet,simcse,25,100,0.0852
28,2000,mpnet,simcse,50,100,0.1008
28,2000,minilm,pubmedbert,10,100,0.10700000000000001
28,2000,minilm,pubmedbert,25,100,0.11320000000000001
28,2000,minilm,pubmedbert,50,100,0.1278
28,2000,minilm,biobert,10,100,0.096
28,2000,minilm,biobert,25,100,0.1264
28,2000,minilm,biobert,50,100,0.1482
28,2000,minilm,simcse,10,100,0.08499999999999999
28,2000,minilm,simcse,25,100,0.092
28,2000,minilm,simcse,50,100,0.1074
28,2000,pubmedbert,biobert,10,100,0.384
28,2000,pubmedbert,biobert,25,100,0.41240000000000004
28,2000,pubmedbert,biobert,50,100,0.428
28,2000,pubmedbert,simcse,10,100,0.10400000000000001
28,2000,pubmedbert,simcse,25,100,0.1124
28,2000,pubmedbert,simcse,50,100,0.1276
28,2000,biobert,simcse,10,100,0.1
28,2000,biobert,simcse,25,100,0.1216
28,2000,biobert,simcse,50,100,0.14
28,2005,specter,specter2,10,100,0.29
28,2005,specter,specter2,25,100,0.3064
28,2005,specter,specter2,50,100,0.32380000000000003
28,2005,specter,scincl,10,100,0.36
28,2005,specter,scincl,25,100,0.37920000000000004
28,2005,specter,scincl,50,100,0.38799999999999996
28,2005,specter,scibert,10,100,0.12
28,2005,specter,scibert,25,100,0.1496
28,2005,specter,scibert,50,100,0.163
28,2005,specter,bert,10,100,0.071
28,2005,specter,bert,25,100,0.0904
28,2005,specter,bert,50,100,0.107
28,2005,specter,mpnet,10,100,0.306
28,2005,specter,mpnet,25,100,0.3468
28,2005,specter,mpnet,50,100,0.3538
28,2005,specter,minilm,10,100,0.271
28,2005,specter,minilm,25,100,0.304
28,2005,specter,minilm,50,100,0.31579999999999997
28,2005,specter,pubmedbert,10,100,0.093
28,2005,specter,pubmedbert,25,100,0.1364
28,2005,specter,pubmedbert,50,100,0.1534
28,2005,specter,biobert,10,100,0.11599999999999999
28,2005,specter,biobert,25,100,0.1568
28,2005,specter,biobert,50,100,0.172
28,2005,specter,simcse,10,100,0.074
28,2005,specter,simcse,25,100,0.0984
28,2005,specter,simcse,50,100,0.1042
28,2005,specter2,scincl,10,100,0.33199999999999996
28,2005,specter2,scincl,25,100,0.3396
28,2005,specter2,scincl,50,100,0.3594
28,2005,specter2,scibert,10,100,0.11000000000000001
28,2005,specter2,scibert,25,100,0.1264
28,2005,specter2,scibert,50,100,0.1384
28,2005,specter2,bert,10,100,0.06899999999999999
28,2005,specter2,bert,25,100,0.0708
28,2005,specter2,bert,50,100,0.0862
28,2005,specter2,mpnet,10,100,0.308
28,2005,specter2,mpnet,25,100,0.31679999999999997
28,2005,specter2,mpnet,50,100,0.3348
28,2005,specter2,minilm,10,100,0.254
28,2005,specter2,minilm,25,100,0.2772
28,2005,specter2,minilm,50,100,0.29359999999999997
28,2005,specter2,pubmedbert,10,100,0.08499999999999999
28,2005,specter2,pubmedbert,25,100,0.10679999999999999
28,2005,specter2,pubmedbert,50,100,0.12119999999999999
28,2005,specter2,biobert,10,100,0.10600000000000001
28,2005,specter2,biobert,25,100,0.12
28,2005,specter2,biobert,50,100,0.1392
28,2005,specter2,simcse,10,100,0.06999999999999999
28,2005,specter2,simcse,25,100,0.07719999999999999
28,2005,specter2,simcse,50,100,0.0898
28,2005,scincl,scibert,10,100,0.10700000000000001
28,2005,scincl,scibert,25,100,0.12960000000000002
28,2005,scincl,scibert,50,100,0.1508
28,2005,scincl,bert,10,100,0.06899999999999999
28,2005,scincl,bert,25,100,0.08039999999999999
28,2005,scincl,bert,50,100,0.0984
28,2005,scincl,mpnet,10,100,0.396
28,2005,scincl,mpnet,25,100,0.40759999999999996
28,2005,scincl,mpnet,50,100,0.4208
28,2005,scincl,minilm,10,100,0.34500000000000003
28,2005,scincl,minilm,25,100,0.3676
28,2005,scincl,minilm,50,100,0.3732
28,2005,scincl,pubmedbert,10,100,0.091
28,2005,scincl,pubmedbert,25,100,0.1216
28,2005,scincl,pubmedbert,50,100,0.13699999999999998
28,2005,scincl,biobert,10,100,0.119
28,2005,scincl,biobert,25,100,0.132
28,2005,scincl,biobert,50,100,0.1532
28,2005,scincl,simcse,10,100,0.077
28,2005,scincl,simcse,25,100,0.0928
28,2005,scincl,simcse,50,100,0.1042
28,2005,scibert,bert,10,100,0.20299999999999999
28,2005,scibert,bert,25,100,0.23079999999999998
28,2005,scibert,bert,50,100,0.2482
28,2005,scibert,mpnet,10,100,0.088
28,2005,scibert,mpnet,25,100,0.1184
28,2005,scibert,mpnet,50,100,0.14279999999999998
28,2005,scibert,minilm,10,100,0.09
28,2005,scibert,minilm,25,100,0.1168
28,2005,scibert,minilm,50,100,0.1368
28,2005,scibert,pubmedbert,10,100,0.34900000000000003
28,2005,scibert,pubmedbert,25,100,0.4064
28,2005,scibert,pubmedbert,50,100,0.4336
28,2005,scibert,biobert,10,100,0.33199999999999996
28,2005,scibert,biobert,25,100,0.39159999999999995
28,2005,scibert,biobert,50,100,0.4146
28,2005,scibert,simcse,10,100,0.092
28,2005,scibert,simcse,25,100,0.122
28,2005,scibert,simcse,50,100,0.1322
28,2005,bert,mpnet,10,100,0.061
28,2005,bert,mpnet,25,100,0.084
