field_id,period_start,k,mean_chance_adjusted_overlap,mean_overlap,median_overlap,model_a,model_b,q05_overlap,q95_overlap,queries
11,2005,50,0.5684792016935554,0.5770174050632911,0.58,scibert,biobert,0.38,0.76,2528
11,2005,10,0.23530459646555327,0.23833069620253164,0.2,scibert,simcse,0.0,0.6,2528
11,2005,25,0.27079216373736453,0.2780063291139241,0.28,scibert,simcse,0.08,0.52,2528
11,2005,50,0.29684668571107353,0.31075949367088607,0.3,scibert,simcse,0.12,0.54,2528
11,2005,10,0.20718699866226117,0.2103243670886076,0.2,bert,mpnet,0.0,0.5,2528
11,2005,25,0.24511087965070982,0.25257911392405064,0.24,bert,mpnet,0.04,0.48,2528
11,2005,50,0.27783119892887986,0.292120253164557,0.28,bert,mpnet,0.1,0.5,2528
11,2005,10,0.20412901133054723,0.20727848101265822,0.2,bert,minilm,0.0,0.5,2528
11,2005,25,0.24178685532586588,0.24928797468354433,0.24,bert,minilm,0.08,0.48,2528
11,2005,50,0.2773065781135816,0.29160601265822783,0.28,bert,minilm,0.1,0.52,2528
11,2005,10,0.3664406246385339,0.3689477848101266,0.4,bert,pubmedbert,0.1,0.7,2528
11,2005,25,0.4024267231784193,0.4083386075949368,0.4,bert,pubmedbert,0.16,0.64,2528
11,2005,50,0.4326750503365136,0.4439003164556962,0.44,bert,pubmedbert,0.24,0.68,2528
11,2005,10,0.3904676679591436,0.3928797468354431,0.4,bert,biobert,0.1,0.7,2528
11,2005,25,0.42969011499661025,0.43533227848101264,0.44,bert,biobert,0.2,0.68,2528
11,2005,50,0.459656702421774,0.47034810126582277,0.48,bert,biobert,0.24,0.7,2528
11,2005,10,0.3350267547763814,0.3376582278481013,0.3,bert,simcse,0.1,0.6,2528
11,2005,25,0.3811561636766536,0.3872784810126582,0.36,bert,simcse,0.16,0.6,2528
11,2005,50,0.41669429319358353,0.4282357594936709,0.42,bert,simcse,0.24,0.62,2528
11,2005,10,0.488958688513048,0.4909810126582278,0.5,mpnet,minilm,0.2,0.8,2528
11,2005,25,0.5190232687267907,0.5237816455696203,0.52,mpnet,minilm,0.28,0.76,2528
11,2005,50,0.5418284642764062,0.5508939873417721,0.56,mpnet,minilm,0.34,0.74,2528
11,2005,10,0.20639271623843944,0.20953322784810124,0.2,mpnet,pubmedbert,0.0,0.5,2528
11,2005,25,0.2390701046757531,0.24659810126582277,0.24,mpnet,pubmedbert,0.04,0.48,2528
11,2005,50,0.2688884318004119,0.28335443037974684,0.27,mpnet,pubmedbert,0.1,0.5,2528
11,2005,10,0.21099955429660588,0.21412183544303795,0.2,mpnet,biobert,0.0,0.5,2528
11,2005,25,0.2507041898127068,0.25811708860759497,0.24,mpnet,biobert,0.05400000000000034,0.48,2528
11,2005,50,0.28126141195198356,0.29548259493670886,0.28,mpnet,biobert,0.1,0.52,2528
11,2005,10,0.18633708503693872,0.18955696202531647,0.2,mpnet,simcse,0.0,0.5,2528
11,2005,25,0.22062816202734015,0.2283386075949367,0.2,mpnet,simcse,0.04,0.44,2528
11,2005,50,0.24996172700234562,0.26480221518987346,0.26,mpnet,simcse,0.08700000000000017,0.48,2528
11,2005,10,0.18955392885341701,0.19276107594936712,0.2,minilm,pubmedbert,0.0,0.5,2528
11,2005,25,0.22018069721438038,0.2278955696202532,0.2,minilm,pubmedbert,0.04,0.48,2528
11,2005,50,0.2508979733804163,0.26571993670886074,0.26,minilm,pubmedbert,0.08,0.48,2528
11,2005,10,0.19785418018235493,0.20102848101265824,0.2,minilm,biobert,0.0,0.5,2528
11,2005,25,0.23395622109907013,0.2415348101265823,0.24,minilm,biobert,0.04,0.48,2528
11,2005,50,0.2654178633299775,0.27995253164556966,0.26,minilm,biobert,0.1,0.5,2528
11,2005,10,0.19185734788250028,0.19505537974683546,0.2,minilm,simcse,0.0,0.5,2528
11,2005,25,0.22642922370963986,0.23408227848101265,0.2,minilm,simcse,0.04,0.48,2528
11,2005,50,0.25813774063153155,0.2728164556962025,0.26,minilm,simcse,0.1,0.48,2528
11,2005,10,0.5195782759513787,0.5214794303797469,0.5,pubmedbert,biobert,0.2,0.8,2528
11,2005,25,0.5554437083244796,0.5598417721518987,0.56,pubmedbert,biobert,0.36,0.76,2528
11,2005,50,0.5830959447167102,0.5913449367088608,0.6,pubmedbert,biobert,0.42,0.76,2528
11,2005,10,0.22910919355974313,0.23215981012658227,0.2,pubmedbert,simcse,0.0,0.5,2528
11,2005,25,0.2596215242995477,0.2669462025316456,0.24,pubmedbert,simcse,0.08,0.52,2528
11,2005,50,0.29001854402273064,0.30406645569620255,0.28,pubmedbert,simcse,0.12,0.54,2528
11,2005,10,0.2359400224046107,0.23896360759493676,0.2,biobert,simcse,0.0,0.6,2528
11,2005,25,0.2720866155177124,0.27928797468354427,0.24,biobert,simcse,0.08,0.52,2528
11,2005,50,0.3028515762738715,0.3166455696202532,0.3,biobert,simcse,0.14,0.54,2528
11,2010,10,0.31175528059606233,0.313502538071066,0.3,specter,specter2,0.09500000000000171,0.6,3940
11,2010,25,0.34700277281345887,0.3511472081218275,0.36,specter,specter2,0.12,0.6,3940
11,2010,50,0.38016764321599517,0.3880355329949239,0.38,specter,specter2,0.2,0.58,3940
11,2010,10,0.43363831098444083,0.43507614213197976,0.4,specter,scincl,0.1,0.7,3940
11,2010,25,0.481082172806715,0.4843756345177665,0.48,specter,scincl,0.24,0.72,3940
11,2010,50,0.513319748659828,0.5194974619289341,0.54,specter,scincl,0.3,0.72,3940
11,2010,10,0.21315470799586053,0.2151522842639594,0.2,specter,scibert,0.0,0.5,3940
11,2010,25,0.2524534496756405,0.2571979695431472,0.24,specter,scibert,0.04,0.48,3940
11,2010,50,0.2860593669767521,0.2951218274111675,0.28,specter,scibert,0.08,0.54,3940
11,2010,10,0.18396893850620077,0.18604060913705583,0.2,specter,bert,0.0,0.5,3940
11,2010,25,0.2228237720119628,0.22775634517766502,0.2,specter,bert,0.04,0.44,3940
11,2010,50,0.25647572288362463,0.2659137055837564,0.26,specter,bert,0.08,0.48,3940
11,2010,10,0.371704428736985,0.3732994923857868,0.4,specter,mpnet,0.1,0.7,3940
11,2010,25,0.41376150172879345,0.4174822335025381,0.4,specter,mpnet,0.16,0.64,3940
11,2010,50,0.4509802136182621,0.45794923857868025,0.46,specter,mpnet,0.22,0.66,3940
11,2010,10,0.3222641932370645,0.32398477157360406,0.3,specter,minilm,0.0,0.6,3940
11,2010,25,0.36552642991837186,0.36955329949238586,0.36,specter,minilm,0.12,0.6,3940
11,2010,50,0.3990880134389199,0.4067157360406091,0.4,specter,minilm,0.18,0.62,3940
11,2010,10,0.1939434996569825,0.19598984771573605,0.2,specter,pubmedbert,0.0,0.5,3940
11,2010,25,0.23419543795667772,0.2390558375634518,0.24,specter,pubmedbert,0.04,0.48,3940
11,2010,50,0.26427523419562926,0.2736142131979695,0.26,specter,pubmedbert,0.08,0.52,3940
11,2010,10,0.19946513172259384,0.20149746192893403,0.2,specter,biobert,0.0,0.5,3940
11,2010,25,0.24118395503321413,0.246,0.24,specter,biobert,0.04,0.48,3940
11,2010,50,0.27512359864409963,0.2843248730964468,0.28,specter,biobert,0.08,0.54,3940
11,2010,10,0.16844729998074964,0.17055837563451776,0.1,specter,simcse,0.0,0.4,3940
11,2010,25,0.20201147773578643,0.20707614213197972,0.2,specter,simcse,0.04,0.44,3940
11,2010,50,0.22926226647331469,0.23904568527918785,0.22,specter,simcse,0.06,0.46,3940
11,2010,10,0.37015226488443986,0.371751269035533,0.4,specter2,scincl,0.1,0.7,3940
11,2010,25,0.40537323781090395,0.4091472081218275,0.4,specter2,scincl,0.2,0.64,3940
11,2010,50,0.434640828681182,0.4418172588832488,0.44,specter2,scincl,0.26,0.64,3940
11,2010,10,0.18335825108880596,0.18543147208121827,0.2,specter2,scibert,0.0,0.4,3940
11,2010,25,0.2180932407160032,0.22305583756345182,0.2,specter2,scibert,0.04,0.44,3940
11,2010,50,0.2462186200046206,0.25578680203045684,0.24,specter2,scibert,0.1,0.44,3940
11,2010,10,0.14923609164187165,0.15139593908629442,0.1,specter2,bert,0.0,0.4,3940
11,2010,25,0.17688755450303348,0.18211167512690354,0.16,specter2,bert,0.04,0.36,3940
11,2010,50,0.20274289973150875,0.21286294416243656,0.2,specter2,bert,0.06,0.4,3940
11,2010,10,0.35610645428435955,0.357741116751269,0.4,specter2,mpnet,0.1,0.6,3940
11,2010,25,0.3861752501108866,0.3900710659898478,0.4,specter2,mpnet,0.16,0.64,3940
11,2010,50,0.4109698002827185,0.41844670050761423,0.42,specter2,mpnet,0.22,0.62,3940
11,2010,10,0.3098977730348198,0.31164974619289343,0.3,specter2,minilm,0.0,0.6,3940
11,2010,25,0.3381343037748133,0.3423350253807107,0.32,specter2,minilm,0.12,0.6,3940
11,2010,50,0.36211102902498654,0.3702081218274112,0.36,specter2,minilm,0.18,0.58,3940
11,2010,10,0.16396892558652115,0.16609137055837567,0.1,specter2,pubmedbert,0.0,0.4,3940
11,2010,25,0.19432819580368793,0.19944162436548224,0.2,specter2,pubmedbert,0.04,0.4,3940
11,2010,50,0.2210103115255445,0.23089847715736042,0.22,specter2,pubmedbert,0.08,0.42,3940
11,2010,10,0.16694602674632078,0.16906091370558377,0.1,specter2,biobert,0.0,0.4,3940
11,2010,25,0.19751594043509046,0.20260913705583755,0.2,specter2,biobert,0.04,0.4,3940
11,2010,50,0.22457330515719853,0.23441624365482236,0.22,specter2,biobert,0.08,0.42,3940
11,2010,10,0.1421368504146571,0.14431472081218277,0.1,specter2,simcse,0.0,0.4,3940
11,2010,25,0.16480068944229875,0.1701015228426396,0.16,specter2,simcse,0.04,0.36,3940
11,2010,50,0.18551405173775307,0.19585279187817262,0.18,specter2,simcse,0.06,0.38,3940
11,2010,10,0.1977857413247581,0.1998223350253807,0.2,scincl,scibert,0.0,0.5,3940
11,2010,25,0.23223374895273766,0.23710659898477157,0.24,scincl,scibert,0.04,0.48,3940
11,2010,50,0.26301044857746636,0.2723654822335025,0.26,scincl,scibert,0.08,0.5,3940
11,2010,10,0.1696941201245974,0.17180203045685283,0.15000000000000002,scincl,bert,0.0,0.4,3940
11,2010,25,0.20384034404675136,0.20889340101522844,0.2,scincl,bert,0.04,0.44,3940
11,2010,50,0.23388953093000825,0.24361421319796958,0.24,scincl,bert,0.06,0.46,3940
11,2010,10,0.4205594221285689,0.42203045685279195,0.4,scincl,mpnet,0.1,0.7,3940
11,2010,25,0.4572660422432554,0.46071065989847715,0.48,scincl,mpnet,0.2,0.72,3940
11,2010,50,0.48651760464566857,0.49303553299492386,0.5,scincl,mpnet,0.28,0.7,3940
11,2010,10,0.3633074767478065,0.36492385786802034,0.4,scincl,minilm,0.1,0.7,3940
11,2010,25,0.4019402820540089,0.4057360406091371,0.4,scincl,minilm,0.16,0.64,3940
11,2010,50,0.4289235863746896,0.43617258883248733,0.44,scincl,minilm,0.22,0.66,3940
11,2010,10,0.17351091648331488,0.17560913705583758,0.2,scincl,pubmedbert,0.0,0.4,3940
11,2010,25,0.21025670183047188,0.21526903553299495,0.2,scincl,pubmedbert,0.04,0.44,3940
11,2010,50,0.23795124084199482,0.24762436548223352,0.24,scincl,pubmedbert,0.06,0.46,3940
11,2010,10,0.17971957189349533,0.18180203045685278,0.2,scincl,biobert,0.0,0.5,3940
11,2010,25,0.21564112946107816,0.22061928934010153,0.2,scincl,biobert,0.04,0.44,3940
11,2010,50,0.24692299248302843,0.25648223350253807,0.24,scincl,biobert,0.06,0.48,3940
11,2010,10,0.16198419147998805,0.16411167512690356,0.1,scincl,simcse,0.0,0.4,3940
11,2010,25,0.1910382798699968,0.19617258883248734,0.2,scincl,simcse,0.04,0.44,3940
11,2010,50,0.2139768695513703,0.2239543147208122,0.22,scincl,simcse,0.06,0.44,3940
11,2010,10,0.34600466658828727,0.3476649746192894,0.3,scibert,bert,0.1,0.7,3940
11,2010,25,0.38443833797198135,0.38834517766497473,0.4,scibert,bert,0.16,0.64,3940
11,2010,50,0.4156124889542677,0.42303045685279195,0.42,scibert,bert,0.2,0.66,3940
11,2010,10,0.18483407901417676,0.1869035532994924,0.2,scibert,mpnet,0.0,0.5,3940
11,2010,25,0.22550066013192263,0.23041624365482238,0.24,scibert,mpnet,0.04,0.44,3940
11,2010,50,0.25759654916313485,0.2670203045685279,0.26,scibert,mpnet,0.08,0.4609999999999946,3940
11,2010,10,0.17582643960760347,0.17791878172588835,0.2,scibert,minilm,0.0,0.4,3940
11,2010,25,0.21326053811775506,0.218253807106599,0.2,scibert,minilm,0.04,0.44,3940
11,2010,50,0.2449024203369389,0.2544873096446701,0.24,scibert,minilm,0.08,0.46,3940
11,2010,10,0.5041727076935401,0.5054314720812183,0.5,scibert,pubmedbert,0.2,0.8,3940
11,2010,25,0.5465024576620695,0.5493807106598985,0.56,scibert,pubmedbert,0.32,0.76,3940
11,2010,50,0.5710782918892672,0.5765228426395939,0.58,scibert,pubmedbert,0.38,0.76,3940
11,2010,10,0.4807121327419565,0.48203045685279183,0.5,scibert,biobert,0.2,0.8,3940
11,2010,25,0.5248114901862116,0.5278274111675128,0.52,scibert,biobert,0.28,0.76,3940
11,2010,50,0.5569394282715925,0.5625634517766498,0.56,scibert,biobert,0.34,0.76,3940
11,2010,10,0.21480865308463812,0.2168020304568528,0.2,scibert,simcse,0.0,0.5,3940
11,2010,25,0.2512886968295511,0.2560406091370559,0.24,scibert,simcse,0.04,0.52,3940
11,2010,50,0.279761145910697,0.2889035532994924,0.28,scibert,simcse,0.1,0.54,3940
11,2010,10,0.18358725887032903,0.18565989847715736,0.2,bert,mpnet,0.0,0.4,3940
11,2010,25,0.22229248124006235,0.2272284263959391,0.24,bert,mpnet,0.04,0.44,3940
11,2010,50,0.2555091387526709,0.2649593908629442,0.26,bert,mpnet,0.08,0.46,3940
11,2010,10,0.17872720484022878,0.18081218274111677,0.2,bert,minilm,0.0,0.4,3940
11,2010,25,0.217684555506849,0.22264974619289343,0.2,bert,minilm,0.04,0.44,3940
11,2010,50,0.2529795675163451,0.2624619289340102,0.26,bert,minilm,0.08,0.46,3940
11,2010,10,0.33483417591177406,0.3365228426395939,0.3,bert,pubmedbert,0.1,0.6,3940
11,2010,25,0.37678570743056944,0.3807411167512691,0.36,bert,pubmedbert,0.16,0.64,3940
11,2010,50,0.40535538607526367,0.4129035532994924,0.42,bert,pubmedbert,0.2,0.64,3940
11,2010,10,0.3615008598046802,0.3631218274111675,0.4,bert,biobert,0.1,0.7,3940
11,2010,25,0.40397349096955093,0.407756345177665,0.4,bert,biobert,0.16,0.64,3940
11,2010,50,0.4350624238872363,0.4422335025380711,0.44,bert,biobert,0.22,0.66,3940
11,2010,10,0.2997196494115732,0.301497461928934,0.3,bert,simcse,0.09500000000000171,0.6,3940
11,2010,25,0.3476668862783344,0.35180710659898484,0.36,bert,simcse,0.12,0.6,3940
11,2010,50,0.38587460271258395,0.39367005076142136,0.38,bert,simcse,0.2,0.6,3940
11,2010,10,0.48320577302965195,0.4845177664974619,0.5,mpnet,minilm,0.2,0.8,3940
11,2010,25,0.5102622967403231,0.5133705583756345,0.52,mpnet,minilm,0.28,0.72,3940
11,2010,50,0.535134729870662,0.5410355329949238,0.54,mpnet,minilm,0.32,0.74,3940
11,2010,10,0.17735315815109046,0.17944162436548222,0.2,mpnet,pubmedbert,0.0,0.4,3940
11,2010,25,0.21601916327954576,0.22099492385786804,0.2,mpnet,pubmedbert,0.04,0.44,3940
11,2010,50,0.24776618289513702,0.25731472081218276,0.24,mpnet,pubmedbert,0.08,0.46,3940
11,2010,10,0.18256944650800438,0.18464467005076143,0.2,mpnet,biobert,0.0,0.5,3940
11,2010,25,0.22267051505852997,0.2276040609137056,0.2,mpnet,biobert,0.04,0.44,3940
11,2010,50,0.2563523291647795,0.2657918781725889,0.26,mpnet,biobert,0.08,0.48,3940
11,2010,10,0.17279844782968762,0.17489847715736043,0.2,mpnet,simcse,0.0,0.4,3940
11,2010,25,0.20465771446505968,0.2097055837563452,0.2,mpnet,simcse,0.04,0.44,3940
11,2010,50,0.2323008367998768,0.24204568527918785,0.24,mpnet,simcse,0.08,0.44,3940
11,2010,10,0.1645287223857997,0.1666497461928934,0.1,minilm,pubmedbert,0.0,0.4,3940
11,2010,25,0.2031762305818758,0.20823350253807107,0.2,minilm,pubmedbert,0.04,0.44,3940
11,2010,50,0.23279441167525747,0.2425329949238579,0.24,minilm,pubmedbert,0.06,0.46,3940
11,2010,10,0.17414704920976778,0.17624365482233506,0.2,minilm,biobert,0.0,0.4,3940
11,2010,25,0.21165644867182493,0.2166598984771574,0.2,minilm,biobert,0.04,0.44,3940
11,2010,50,0.2444551181061252,0.2540456852791878,0.24,minilm,biobert,0.08,0.4609999999999946,3940
11,2010,10,0.17641168171594016,0.178502538071066,0.2,minilm,simcse,0.0,0.5,3940
11,2010,25,0.21159514589045186,0.21659898477157363,0.2,minilm,simcse,0.04,0.44,3940
11,2010,50,0.2401209137316889,0.24976649746192894,0.24,minilm,simcse,0.08,0.46,3940
11,2010,10,0.4941472559246421,0.4954314720812183,0.5,pubmedbert,biobert,0.2,0.8,3940
11,2010,25,0.5383798391301302,0.5413096446700508,0.56,pubmedbert,biobert,0.32,0.76,3940
11,2010,50,0.568348205859818,0.5738274111675127,0.58,pubmedbert,biobert,0.38,0.74,3940
11,2010,10,0.20401984204399667,0.20604060913705585,0.2,pubmedbert,simcse,0.0,0.5,3940
11,2010,25,0.24035636748467692,0.24517766497461932,0.24,pubmedbert,simcse,0.04,0.48,3940
11,2010,50,0.26807473245506985,0.2773654822335026,0.26,pubmedbert,simcse,0.1,0.5,3940
11,2010,10,0.20954147410960797,0.2115482233502538,0.2,biobert,simcse,0.0,0.5,3940
11,2010,25,0.24851985453753156,0.2532893401015229,0.24,biobert,simcse,0.08,0.52,3940
11,2010,50,0.279761145910697,0.28890355329949235,0.28,biobert,simcse,0.1,0.52,3940
11,2015,10,0.3156712703886989,0.3172638436482084,0.3,specter,specter2,0.1,0.6,4298
11,2015,25,0.35793968277205845,0.361675197766403,0.36,specter,specter2,0.16,0.6,4298
11,2015,50,0.39103882158955333,0.3981247091670544,0.4,specter,specter2,0.2,0.6,4298
11,2015,10,0.4262356960664244,0.42757096323871563,0.4,specter,scincl,0.1,0.7,4298
11,2015,25,0.4713121750731548,0.47438808748255,0.48,specter,scincl,0.24,0.72,4298
11,2015,50,0.5076163537221083,0.513345742205677,0.52,specter,scincl,0.3,0.7,4298
11,2015,10,0.21189322899112897,0.21372731503024667,0.2,specter,scibert,0.0,0.5,4298
11,2015,25,0.25161611184019045,0.25597021870637504,0.24,specter,scibert,0.04,0.48,4298
11,2015,50,0.28953666031796677,0.29780362959516055,0.3,specter,scibert,0.1,0.52,4298
11,2015,10,0.1832318328388563,0.18513261982317358,0.2,specter,bert,0.0,0.4,4298
11,2015,25,0.22144523060111573,0.22597487203350397,0.2,specter,bert,0.04,0.44,4298
11,2015,50,0.2561467383485762,0.2648022335970219,0.26,specter,bert,0.08,0.48,4298
11,2015,10,0.3670938729238992,0.3685667752442997,0.4,specter,mpnet,0.1,0.7,4298
11,2015,25,0.4125430803108492,0.4159609120521173,0.4,specter,mpnet,0.16,0.68,4298
11,2015,50,0.45040339097929477,0.45679851093531876,0.46,specter,mpnet,0.24,0.66,4298
11,2015,10,0.3249063500276736,0.3264774313634249,0.3,specter,minilm,0.0,0.6,4298
11,2015,25,0.3666548830306928,0.3703396928804095,0.36,specter,minilm,0.12,0.64,4298
11,2015,50,0.4000642700406704,0.4070451372731503,0.4,specter,minilm,0.2,0.62,4298
11,2015,10,0.19477568238757473,0.19664960446719407,0.2,specter,pubmedbert,0.0,0.5,4298
11,2015,25,0.23012298639032525,0.23460214053047934,0.24,specter,pubmedbert,0.04,0.48,4298
11,2015,50,0.2647625811579367,0.2733178222429037,0.26,specter,pubmedbert,0.08,0.5,4298
11,2015,10,0.20403408293472872,0.20588645881805492,0.2,specter,biobert,0.0,0.5,4298
11,2015,25,0.2422456333666212,0.24665425779432296,0.24,specter,biobert,0.04,0.48,4298
11,2015,50,0.27728144784104575,0.28569101907864125,0.28,specter,biobert,0.08,0.52,4298
11,2015,10,0.1627094336411346,0.16465798045602606,0.1,specter,simcse,0.0,0.4,4298
11,2015,25,0.19892238224206713,0.20358306188925082,0.2,specter,simcse,0.04,0.4,4298
11,2015,50,0.2310572157632854,0.2400046533271289,0.24,specter,simcse,0.06,0.44,4298
11,2015,10,0.3755593625929594,0.37701256398324806,0.4,specter2,scincl,0.1,0.7,4298
11,2015,25,0.4149676097061084,0.41837133550488603,0.4,specter2,scincl,0.2,0.64,4298
11,2015,50,0.4454316259483195,0.4518845974872034,0.46,specter2,scincl,0.26,0.64,4298
11,2015,10,0.186053662728543,0.18794788273615637,0.2,specter2,scibert,0.0,0.4,4298
11,2015,25,0.22699637319335011,0.23149371800837604,0.24,specter2,scibert,0.07400000000000091,0.44,4298
11,2015,50,0.2597908161269615,0.26840390879478826,0.26,specter2,scibert,0.1,0.46,4298
11,2015,10,0.1512588677251331,0.15323406235458356,0.1,specter2,bert,0.0,0.4,4298
11,2015,25,0.1863223182806043,0.19105630525825967,0.16,specter2,bert,0.04,0.4,4298
11,2015,50,0.21454116298993198,0.22368078175895764,0.22,specter2,bert,0.08,0.4,4298
11,2015,10,0.36574126024950393,0.3672173103769195,0.4,specter2,mpnet,0.1,0.7,4298
11,2015,25,0.3985388487459545,0.40203815728245695,0.4,specter2,mpnet,0.16,0.64,4298
11,2015,50,0.4272865668295897,0.43395067473243365,0.44,specter2,mpnet,0.24,0.64,4298
11,2015,10,0.3210584001781008,0.3226384364820847,0.3,specter2,minilm,0.1,0.6,4298
11,2015,25,0.351068622632598,0.35484411354118195,0.36,specter2,minilm,0.12,0.6,4298
11,2015,50,0.375982283171884,0.38324336900884126,0.38,specter2,minilm,0.18,0.58,4298
11,2015,10,0.16368891178466224,0.16563517915309448,0.1,specter2,pubmedbert,0.0,0.4,4298
11,2015,25,0.20116905040755825,0.2058166589111215,0.2,specter2,pubmedbert,0.04,0.4,4298
11,2015,50,0.23111842120400758,0.24006514657980454,0.24,specter2,pubmedbert,0.08,0.42,4298
11,2015,10,0.16786335434874425,0.16979990693345742,0.2,specter2,biobert,0.0,0.4,4298
11,2015,25,0.20656105400473698,0.21117729176361097,0.2,specter2,biobert,0.04,0.44,4298
11,2015,50,0.23608077001333327,0.2449697533736622,0.24,specter2,biobert,0.08,0.44,4298
11,2015,10,0.13943516727826388,0.14143787808282923,0.1,specter2,simcse,0.0,0.4,4298
11,2015,25,0.1717938641437617,0.17661237785016287,0.16,specter2,simcse,0.04,0.36,4298
11,2015,50,0.19647614175522363,0.20582596556537927,0.2,specter2,simcse,0.06,0.38,4298
11,2015,10,0.1968046013991677,0.19867380176826432,0.2,scincl,scibert,0.0,0.5,4298
11,2015,25,0.2377429359182827,0.2421777570963239,0.24,scincl,scibert,0.04,0.48,4298
11,2015,50,0.2724179693590406,0.2808841321544905,0.28,scincl,scibert,0.1,0.5,4298
11,2015,10,0.1680732425223573,0.1700093066542578,0.2,scincl,bert,0.0,0.4,4298
11,2015,25,0.2050819974624553,0.20970684039087947,0.2,scincl,bert,0.04,0.44,4298
11,2015,50,0.236904689407671,0.24578408562121914,0.24,scincl,bert,0.08,0.46,4298
11,2015,10,0.4142487492623006,0.41561191251744994,0.4,scincl,mpnet,0.1,0.7,4298
11,2015,25,0.45848744429514293,0.46163797114937183,0.48,scincl,mpnet,0.2,0.72,4298
11,2015,50,0.4887697860904854,0.49471847370870176,0.5,scincl,mpnet,0.28,0.7,4298
11,2015,10,0.36634760386216386,0.3678222429036761,0.4,scincl,minilm,0.1,0.7,4298
11,2015,25,0.4028449627298125,0.4063192182410424,0.4,scincl,minilm,0.16,0.68,4298
11,2015,50,0.4280398645615557,0.4346952070730572,0.44,scincl,minilm,0.22,0.64,4298
11,2015,10,0.17625888129326675,0.17817589576547233,0.2,scincl,pubmedbert,0.0,0.4,4298
11,2015,25,0.21150372396881748,0.2160912052117264,0.2,scincl,pubmedbert,0.04,0.44,4298
11,2015,50,0.24356666622474485,0.25236854350860866,0.24,scincl,pubmedbert,0.08,0.46,4298
11,2015,10,0.18199582470535713,0.18389948813401585,0.2,scincl,biobert,0.0,0.5,4298
11,2015,25,0.22070570232997494,0.22523964634713822,0.2,scincl,biobert,0.04,0.48,4298
11,2015,50,0.25244616324029345,0.26114471847370874,0.26,scincl,biobert,0.08,0.48,4298
11,2015,10,0.1534277121858014,0.15539785946952073,0.1,scincl,simcse,0.0,0.4,4298
11,2015,25,0.18862515315023273,0.19334574220567705,0.16,scincl,simcse,0.04,0.4,4298
11,2015,50,0.21676339129923153,0.22587715216379714,0.22,scincl,simcse,0.06,0.42,4298
11,2015,10,0.3514455435356364,0.35295486272684967,0.3,scibert,bert,0.1,0.7,4298
11,2015,25,0.3902074542989249,0.39375523499302006,0.4,scibert,bert,0.16,0.64,4298
11,2015,50,0.4219287367109819,0.4286551884597487,0.42,scibert,bert,0.22,0.64,4298
11,2015,10,0.18749955903565524,0.18939041414611446,0.2,scibert,mpnet,0.0,0.5,4298
11,2015,25,0.2295894027010211,0.234071661237785,0.24,scibert,mpnet,0.04,0.44,4298
11,2015,50,0.26603377108062926,0.27457422056770586,0.26,scibert,mpnet,0.1,0.48,4298
11,2015,10,0.1779613075903505,0.17987436016751981,0.2,scibert,minilm,0.0,0.5,4298
11,2015,25,0.2161187548254305,0.220679385760819,0.2,scibert,minilm,0.04,0.44,4298
11,2015,50,0.2512220544258488,0.25993485342019546,0.26,scibert,minilm,0.08,0.46,4298
11,2015,10,0.49230382893818064,0.49348534201954397,0.5,scibert,pubmedbert,0.2,0.8,4298
11,2015,25,0.5326087715216379,0.5353280595625873,0.56,scibert,pubmedbert,0.32,0.72,4298
11,2015,50,0.562927239691708,0.5680130293159609,0.58,scibert,pubmedbert,0.38,0.74,4298
11,2015,10,0.46786351716634844,0.4691019078641228,0.5,scibert,biobert,0.2,0.8,4298
11,2015,25,0.5114713685313088,0.5143136342484876,0.52,scibert,biobert,0.28,0.72,4298
11,2015,50,0.5426588225909993,0.5479804560260587,0.56,scibert,biobert,0.34,0.74,4298
11,2015,10,0.20683259191623624,0.20867845509539323,0.2,scibert,simcse,0.0,0.5,4298
11,2015,25,0.24687938645794663,0.25126105165193113,0.24,scibert,simcse,0.04,0.48,4298
11,2015,50,0.2793059354957043,0.28769194974406703,0.28,scibert,simcse,0.1,0.5,4298
11,2015,10,0.1844445200641762,0.18634248487668684,0.2,bert,mpnet,0.0,0.4,4298
11,2015,25,0.22325192625086487,0.22777105630525826,0.2,bert,mpnet,0.04,0.44,4298
11,2015,50,0.2590610589491194,0.2676826430898092,0.26,bert,mpnet,0.1,0.46,4298
11,2015,10,0.17656205309959674,0.17847836202885067,0.2,bert,minilm,0.0,0.4,4298
11,2015,25,0.21713911661725774,0.22169381107491856,0.2,bert,minilm,0.04,0.44,4298
11,2015,50,0.2524979524593662,0.2611959050721266,0.26,bert,minilm,0.09700000000000046,0.46,4298
11,2015,10,0.3394352758233334,0.3409725453699395,0.3,bert,pubmedbert,0.1,0.6,4298
11,2015,25,0.3767836120101153,0.38040949278734293,0.36,bert,pubmedbert,0.16,0.64,4298
11,2015,50,0.409362788919625,0.4162354583527222,0.42,bert,pubmedbert,0.2,0.64,4298
11,2015,10,0.3628261467271003,0.36430898092135877,0.4,bert,biobert,0.1,0.7,4298
11,2015,25,0.40577499246230714,0.409232201023732,0.4,bert,biobert,0.16,0.64,4298
11,2015,50,0.43749375109772837,0.4440390879478827,0.44,bert,biobert,0.22,0.66,4298
11,2015,10,0.290041592299726,0.2916938110749186,0.3,bert,simcse,0.0,0.6,4298
