field_id,period_start,other_model,native_cka,extended_cka,delta_cka
16,2015,mpnet,0.824235645791274,0.8249622380441163,0.0007265922528423285
16,2015,pubmedbert,0.5906058955388325,0.6134722666185946,0.022866371079762082
16,2015,biobert,0.5932237722817869,0.6145344524105449,0.02131068012875803
16,2015,simcse,0.5937096576902694,0.6073680739746166,0.013658416284347163
16,2020,specter,0.7467055281540251,0.7555508021945353,0.008845274040510165
16,2020,specter2,0.7173130189334528,0.7200411076209257,0.002728088687472874
16,2020,scincl,0.7330274463977948,0.7388551546042585,0.005827708206463722
16,2020,scibert,0.6220087694292697,0.6533632292513747,0.03135445982210494
16,2020,bert,0.6062082034390093,0.6248695932068696,0.01866138976786036
16,2020,mpnet,0.8339685254941902,0.8366815849718273,0.002713059477637114
16,2020,pubmedbert,0.595181590027183,0.6228225814689189,0.02764099144173593
16,2020,biobert,0.6088677513205206,0.6331070381152986,0.024239286794777937
16,2020,simcse,0.5887276070357941,0.6056371420787817,0.016909535042987645
17,2000,specter,0.7083507654423722,0.7073613248915871,-0.0009894405507850923
17,2000,specter2,0.6949965977536655,0.6939038536299224,-0.0010927441237431612
17,2000,scincl,0.7501044944127933,0.7488296303605178,-0.001274864052275504
17,2000,scibert,0.5320027176338151,0.5366224627982688,0.004619745164453626
17,2000,bert,0.5434185009903604,0.5476135763869592,0.004195075396598802
17,2000,mpnet,0.8341269841670529,0.8322601989991071,-0.0018667851679458058
17,2000,pubmedbert,0.4948652370343179,0.49887349004215886,0.004008253007840967
17,2000,biobert,0.5012199554649295,0.5056607015438372,0.004440746078907765
17,2000,simcse,0.5833944151425503,0.585585371037055,0.002190955894504687
17,2005,specter,0.7188128783830711,0.7173834125281952,-0.001429465854875911
17,2005,specter2,0.6987159114074589,0.6973104604197563,-0.0014054509877026167
17,2005,scincl,0.7472528567550621,0.7454920958567396,-0.0017607608983225553
17,2005,scibert,0.4937260859944075,0.49905810894359026,0.00533202294918278
17,2005,bert,0.5362180133020995,0.5408917931733279,0.004673779871228412
17,2005,mpnet,0.8299349473527796,0.82812113662035,-0.0018138107324295882
17,2005,pubmedbert,0.4798796972969008,0.4844055523582329,0.004525855061332129
17,2005,biobert,0.4926716947780729,0.49770197341099687,0.00503027863292399
17,2005,simcse,0.5864342917411949,0.5888848750204626,0.0024505832792677262
17,2010,specter,0.7198527623500934,0.7174893417935174,-0.0023634205565760125
17,2010,specter2,0.7055605371658111,0.7035987889707539,-0.0019617481950572335
17,2010,scincl,0.7432235782613653,0.7408033019578285,-0.002420276303536806
17,2010,scibert,0.4864729268067931,0.49273538038197123,0.0062624535751781285
17,2010,bert,0.5208657766002377,0.527846336231759,0.0069805596315213325
17,2010,mpnet,0.8261585022515348,0.823392126893074,-0.002766375358460804
17,2010,pubmedbert,0.4824437874950791,0.4881893062640191,0.005745518768939972
17,2010,biobert,0.4848130552574168,0.49168271116315165,0.0068696559057348505
17,2010,simcse,0.5753500042495157,0.577761043097465,0.002411038847949354
17,2015,specter,0.733074870949744,0.7310454654592382,-0.0020294054905057868
17,2015,specter2,0.7343958407044925,0.7328008113060703,-0.0015950293984221542
17,2015,scincl,0.7551718282808382,0.7531654552404337,-0.002006373040404519
17,2015,scibert,0.5325505798327281,0.5454013237921868,0.012850743959458621
17,2015,bert,0.5342823144063629,0.5438540463194953,0.00957173191313243
17,2015,mpnet,0.8351269505204492,0.833078999109672,-0.0020479514107771823
17,2015,pubmedbert,0.49692389641801665,0.5076632005674095,0.010739304149392892
17,2015,biobert,0.5013941968781381,0.5139699436168309,0.012575746738692772
17,2015,simcse,0.574683136828688,0.5784392791814472,0.0037561423527592286
17,2020,specter,0.7599217753160565,0.7583100693155229,-0.0016117060005336192
17,2020,specter2,0.7563809222748376,0.7552177514714329,-0.0011631708034046673
17,2020,scincl,0.7854605248006535,0.7849366854326928,-0.0005238393679607434
17,2020,scibert,0.5738014695740074,0.5899670369341024,0.016165567360095
17,2020,bert,0.5641597532154211,0.5743954818021205,0.01023572858669941
17,2020,mpnet,0.8569604173318398,0.8566133387593026,-0.0003470785725372405
17,2020,pubmedbert,0.5459897567603063,0.5597000938546048,0.013710337094298586
17,2020,biobert,0.5543152321133031,0.5686571052039336,0.014341873090630508
17,2020,simcse,0.577271544873254,0.581353156570604,0.004081611697349996
18,2000,specter,0.7053880087386821,0.7046574487383044,-0.0007305600003777446
18,2000,specter2,0.6973246829994542,0.6965101890815508,-0.0008144939179033361
18,2000,scincl,0.7406923147128657,0.7394414447504826,-0.0012508699623831054
