work_id,row_index,cohort,field_id,period_start,flags
W807161144,416582,extra,16,2010,language_ambiguous;abstract_50_79
W2199967196,416597,extra,16,2010,abstract_50_79
W2122405547,416610,extra,16,2010,abstract_50_79
W2313290424,416621,extra,16,2010,abstract_50_79
W2322343890,416623,extra,16,2010,abstract_50_79
W2023988619,416625,extra,16,2010,abstract_50_79
W1981060411,416627,extra,16,2010,abstract_50_79
W1986721360,416632,extra,16,2010,abstract_50_79
W1978169260,416639,extra,16,2010,abstract_50_79
W2396947580,416649,extra,16,2010,abstract_50_79
W2166925844,416651,extra,16,2010,abstract_50_79
W2328874060,416661,extra,16,2010,language_ambiguous
W98631145,416663,extra,16,2010,abstract_50_79
W2157163789,416671,extra,16,2010,abstract_50_79
W648407905,416672,extra,16,2010,abstract_50_79
W1637137500,416673,extra,16,2010,abstract_50_79
W2055787550,416674,extra,16,2010,abstract_50_79
W2885707548,416684,extra,16,2015,language_ambiguous;abstract_50_79
W2460959534,416688,extra,16,2015,abstract_50_79
W2463310599,416690,extra,16,2015,abstract_50_79
W2789750398,416693,extra,16,2015,abstract_50_79
W2942354632,416699,extra,16,2015,abstract_50_79
W2608405756,416700,extra,16,2015,language_ambiguous;possible_mixed_language
W2766368839,416705,extra,16,2015,abstract_50_79
W2919527243,416707,extra,16,2015,abstract_50_79
W2351240857,416720,extra,16,2015,abstract_50_79
W2238967025,416724,extra,16,2015,abstract_50_79
W2413203642,416730,extra,16,2015,abstract_50_79
W2951711997,416740,extra,16,2015,abstract_50_79
W2914332584,416741,extra,16,2015,abstract_50_79
W2972810194,416742,extra,16,2015,abstract_50_79
W4241364384,416744,extra,16,2015,abstract_50_79
W3013801937,416750,extra,16,2015,language_ambiguous;possible_mixed_language
W1822651369,416755,extra,16,2015,abstract_50_79
W1851482149,416758,extra,16,2015,abstract_50_79
W4233394110,416760,extra,16,2015,language_ambiguous;abstract_50_79
W2728951797,416763,extra,16,2015,abstract_50_79
W2415420483,416772,extra,16,2015,language_ambiguous;abstract_50_79
W2555636857,416787,extra,16,2015,language_ambiguous;abstract_50_79
W2577277735,416789,extra,16,2015,language_ambiguous
W2741722526,416797,extra,16,2015,abstract_50_79
W2951982106,416798,extra,16,2015,abstract_50_79
W4244126374,416805,extra,16,2015,abstract_50_79
W2341814281,416807,extra,16,2015,language_ambiguous
W7131957023,416808,extra,16,2015,abstract_50_79
W2900233510,416809,extra,16,2015,language_ambiguous
W2806712400,416810,extra,16,2015,language_ambiguous
W2593300806,416818,extra,16,2015,abstract_50_79
W2921378445,416820,extra,16,2015,abstract_50_79
W4252555097,416826,extra,16,2015,abstract_50_79
W2253573516,416830,extra,16,2015,abstract_50_79
W2339109098,416834,extra,16,2015,abstract_50_79
W2384892086,416835,extra,16,2015,abstract_50_79
W2045096701,416847,extra,16,2015,language_ambiguous
W2523633622,416851,extra,16,2015,abstract_50_79
W4237977096,416860,extra,16,2015,abstract_50_79
W2995673924,416873,extra,16,2015,abstract_50_79
W2775481645,416881,extra,16,2015,abstract_50_79
W4249042432,416893,extra,16,2015,abstract_50_79
W2626682819,416898,extra,16,2015,abstract_50_79
W2293314612,416900,extra,16,2015,abstract_50_79
W2955259706,416903,extra,16,2015,abstract_50_79
W2883890336,416907,extra,16,2015,language_ambiguous;abstract_50_79
W2542068642,416913,extra,16,2015,abstract_50_79
W2912582484,416914,extra,16,2015,abstract_50_79
W3086744163,416916,extra,16,2015,abstract_50_79
W2961743701,416922,extra,16,2015,abstract_50_79
W2580764757,416928,extra,16,2015,abstract_50_79
W2968911164,416939,extra,16,2015,abstract_50_79
W2535169189,416946,extra,16,2015,abstract_50_79
W4229534064,416948,extra,16,2015,language_ambiguous
W2600702552,416949,extra,16,2015,abstract_50_79
W2893910786,416951,extra,16,2015,abstract_50_79
W3005409263,416954,extra,16,2015,abstract_50_79
W2618236577,416956,extra,16,2015,abstract_50_79
W2964279944,416964,extra,16,2015,abstract_50_79
W2126666197,416966,extra,16,2015,abstract_50_79
W2885962581,416970,extra,16,2015,language_ambiguous
W423480287,416973,extra,16,2015,abstract_50_79
W1126858247,416976,extra,16,2015,language_ambiguous
W2283653285,416980,extra,16,2015,abstract_50_79
W2739077128,416995,extra,16,2015,abstract_50_79
W2507363700,417020,extra,16,2015,abstract_50_79
W2884227382,417021,extra,16,2015,abstract_50_79
W2482051931,417024,extra,16,2015,abstract_50_79
W2329812408,417030,extra,16,2015,abstract_50_79
W2902988954,417034,extra,16,2015,abstract_50_79
W2602994473,417045,extra,16,2015,abstract_50_79
W2972008711,417046,extra,16,2015,abstract_50_79
W2593069483,417047,extra,16,2015,abstract_50_79
W4233596026,417052,extra,16,2015,abstract_50_79
W2460285354,417058,extra,16,2015,language_ambiguous;abstract_50_79
W2998031260,417059,extra,16,2015,language_ambiguous
W2593343878,417067,extra,16,2015,abstract_50_79
W2417882901,417069,extra,16,2015,abstract_50_79
W2314049701,417070,extra,16,2015,abstract_50_79
W2465463035,417072,extra,16,2015,abstract_50_79
W2767477367,417074,extra,16,2015,abstract_50_79
W7197889184,417075,extra,16,2015,language_ambiguous;possible_mixed_language
W2591711344,417078,extra,16,2015,language_ambiguous;abstract_50_79
W2978601281,417081,extra,16,2015,abstract_50_79
W2939394168,417084,extra,16,2015,abstract_50_79
W2907025862,417090,extra,16,2015,abstract_50_79
W2770998093,417100,extra,16,2015,language_ambiguous;possible_mixed_language
W1838813078,417102,extra,16,2015,abstract_50_79
W2895192321,417113,extra,16,2015,abstract_50_79
W2885601653,417123,extra,16,2015,abstract_50_79
W3048395063,417132,extra,16,2015,language_ambiguous
W2911534810,417140,extra,16,2015,language_ambiguous
W2969924729,417141,extra,16,2015,abstract_50_79
W2807758656,417143,extra,16,2015,abstract_50_79
W2606378340,417145,extra,16,2015,abstract_50_79
W2115303151,417150,extra,16,2015,abstract_50_79
W2739265972,417165,extra,16,2015,abstract_50_79
W2619040182,417169,extra,16,2015,abstract_50_79
W4251007186,417188,extra,16,2015,abstract_50_79
W2322261974,417189,extra,16,2015,abstract_50_79
W2511854215,417195,extra,16,2015,abstract_50_79
W2529602235,417197,extra,16,2015,abstract_50_79
W2466223502,417216,extra,16,2015,abstract_50_79
W2023142970,417222,extra,16,2015,abstract_50_79
W2578066874,417224,extra,16,2015,abstract_50_79
W2903249045,417235,extra,16,2015,abstract_50_79
W2120294478,417242,extra,16,2015,language_ambiguous
W2947504345,417246,extra,16,2015,abstract_50_79
W2340954276,417248,extra,16,2015,abstract_50_79
W2366823789,417263,extra,16,2015,abstract_50_79
W4242038084,417264,extra,16,2015,abstract_50_79
W2946887345,417270,extra,16,2015,language_ambiguous
W3136496582,417322,extra,16,2020,abstract_50_79
W3138974503,417329,extra,16,2020,abstract_50_79
W4385080322,417331,extra,16,2020,abstract_50_79
W4385933529,417335,extra,16,2020,abstract_50_79
W4327518352,417358,extra,16,2020,abstract_50_79
W4383674525,417360,extra,16,2020,abstract_50_79
W4320717374,417372,extra,16,2020,abstract_50_79
W4313649744,417382,extra,16,2020,abstract_50_79
W4281686884,417393,extra,16,2020,abstract_50_79
W4200584663,417409,extra,16,2020,abstract_50_79
W4308074036,417415,extra,16,2020,abstract_50_79
W4405177594,417428,extra,16,2020,abstract_50_79
W3014945281,417438,extra,16,2020,abstract_50_79
W3028780600,417446,extra,16,2020,abstract_50_79
W3194649827,417452,extra,16,2020,language_ambiguous
W3160696159,417458,extra,16,2020,abstract_50_79
W4376645584,417461,extra,16,2020,abstract_50_79
W4380880739,417462,extra,16,2020,abstract_50_79
W3167541952,417474,extra,16,2020,language_ambiguous
W3185425674,417484,extra,16,2020,abstract_50_79
W4385333770,417485,extra,16,2020,abstract_50_79
W4229015126,417496,extra,16,2020,abstract_50_79
W3126959096,417541,extra,16,2020,abstract_50_79
W4376646573,417545,extra,16,2020,abstract_50_79
W4363643571,417577,extra,16,2020,abstract_50_79
W3024731768,417583,extra,16,2020,abstract_50_79
W3089978509,417585,extra,16,2020,abstract_50_79
W3045541233,417624,extra,16,2020,abstract_50_79
W4220814912,417646,extra,16,2020,abstract_50_79
W4220891284,417659,extra,16,2020,abstract_50_79
W4390191029,417665,extra,16,2020,abstract_50_79
W3200007644,417668,extra,16,2020,abstract_50_79
W3011110311,417674,extra,16,2020,language_ambiguous;abstract_50_79
W2365169249,417693,extra,18,2000,abstract_50_79
W2391440692,417719,extra,18,2000,abstract_50_79
W2125700176,417725,extra,18,2000,abstract_50_79
W1974389191,417731,extra,18,2000,abstract_50_79
W2354346522,417733,extra,18,2000,abstract_50_79
W1497422128,417740,extra,18,2000,abstract_50_79
W2373030564,417744,extra,18,2000,abstract_50_79
W1996788630,417758,extra,18,2000,language_ambiguous
W2352880558,417761,extra,18,2000,abstract_50_79
W2610579889,417771,extra,18,2000,abstract_50_79
W2353382844,417774,extra,18,2000,abstract_50_79
W2348203157,417777,extra,18,2000,abstract_50_79
W4212947739,417778,extra,18,2000,abstract_50_79
W2358954708,417781,extra,18,2000,abstract_50_79
W2386384471,417785,extra,18,2000,abstract_50_79
W4240871404,417786,extra,18,2000,abstract_50_79
W2377028254,417787,extra,18,2000,abstract_50_79
W2356427829,417788,extra,18,2000,abstract_50_79
W2366952003,417797,extra,18,2000,abstract_50_79
W2100128754,417816,extra,18,2000,abstract_50_79
W2056430114,417818,extra,18,2000,abstract_50_79
W2387425868,417834,extra,18,2000,abstract_50_79
W2389833046,417836,extra,18,2000,abstract_50_79
W2137460266,417841,extra,18,2000,abstract_50_79
W2348421464,417863,extra,18,2000,abstract_50_79
W2018051545,417871,extra,18,2000,abstract_50_79
W2110651519,417872,extra,18,2000,abstract_50_79
W4229507264,417877,extra,18,2000,language_ambiguous;possible_mixed_language;abstract_50_79
W4251319120,417885,extra,18,2000,abstract_50_79
W2383491538,417891,extra,18,2000,abstract_50_79
W2060722073,417892,extra,18,2000,abstract_50_79
W1996931332,417893,extra,18,2000,abstract_50_79
W2546150209,417900,extra,18,2000,abstract_50_79
W1501733391,417907,extra,18,2000,abstract_50_79
W1482773566,417908,extra,18,2000,abstract_50_79
W2370640828,417911,extra,18,2000,abstract_50_79
W2185020508,417914,extra,18,2000,abstract_50_79
W302496504,417915,extra,18,2000,abstract_50_79
W3205639797,417920,extra,18,2000,abstract_50_79
W4242677708,417921,extra,18,2000,abstract_50_79
W2365297658,417929,extra,18,2000,abstract_50_79
W2000901387,417931,extra,18,2000,abstract_50_79
W2125308400,417932,extra,18,2000,abstract_50_79
W1992595047,417938,extra,18,2000,abstract_50_79
W2028133305,417940,extra,18,2000,abstract_50_79
W171515377,417943,extra,18,2000,abstract_50_79
W2381142015,417950,extra,18,2000,abstract_50_79
W2188446307,417951,extra,18,2000,abstract_50_79
W4243622723,417967,extra,18,2000,abstract_50_79
W2170142278,417976,extra,18,2000,abstract_50_79
W2100741551,417978,extra,18,2000,abstract_50_79
W2365851977,417981,extra,18,2000,abstract_50_79
W2005174759,417982,extra,18,2000,abstract_50_79
W2363929600,417984,extra,18,2000,abstract_50_79
W2267176325,417986,extra,18,2000,language_ambiguous
W4256448490,417989,extra,18,2000,abstract_50_79
W1988299172,417990,extra,18,2000,abstract_50_79
W2069023950,417991,extra,18,2000,abstract_50_79
W2348535950,417997,extra,18,2000,abstract_50_79
W2349222119,417998,extra,18,2000,abstract_50_79
W2390434722,418004,extra,18,2000,abstract_50_79
W4255650790,418005,extra,18,2000,abstract_50_79
W1985061957,418014,extra,18,2000,language_ambiguous
W1998177833,418020,extra,18,2000,abstract_50_79
W4255938993,418022,extra,18,2000,language_ambiguous
W4250206151,418025,extra,18,2000,abstract_50_79
W117305296,418030,extra,18,2000,language_ambiguous;abstract_50_79
W2370085951,418042,extra,18,2000,abstract_50_79
W2358708173,418045,extra,18,2000,abstract_50_79
W4246612450,418075,extra,18,2000,abstract_50_79
W2104329593,418076,extra,18,2000,abstract_50_79
W2354914151,418077,extra,18,2000,abstract_50_79
W2392106527,418081,extra,18,2000,abstract_50_79
W2329064815,418086,extra,18,2000,abstract_50_79
W2385306744,418090,extra,18,2000,abstract_50_79
W2404070864,418096,extra,18,2000,abstract_50_79
W3193733421,418097,extra,18,2000,language_ambiguous
W2066502624,418098,extra,18,2000,language_ambiguous
W2363892076,418101,extra,18,2000,abstract_50_79
W2391095423,418113,extra,18,2000,abstract_50_79
W2380995671,418116,extra,18,2000,abstract_50_79
W619213477,418120,extra,18,2000,abstract_50_79
W2416920044,418121,extra,18,2000,abstract_50_79
W3172392601,418122,extra,18,2000,language_ambiguous
W2358407808,418126,extra,18,2000,abstract_50_79
W65343030,418129,extra,18,2000,abstract_50_79
W2144897080,418140,extra,18,2000,abstract_50_79
W2128836449,418149,extra,18,2000,abstract_50_79
W2386164005,418154,extra,18,2000,abstract_50_79
W1527482530,418157,extra,18,2000,abstract_50_79
W2169277750,418166,extra,18,2000,abstract_50_79
W2120261673,418173,extra,18,2000,abstract_50_79
W1492828382,418174,extra,18,2000,abstract_50_79
W2136533386,418181,extra,18,2000,abstract_50_79
W2606499025,418182,extra,18,2000,abstract_50_79
W1658811113,418187,extra,18,2000,abstract_50_79
W1544268995,418189,extra,18,2000,abstract_50_79
W2151129876,418195,extra,18,2000,abstract_over_2000
W2188154551,418196,extra,18,2000,abstract_50_79
W2372536125,418207,extra,18,2000,abstract_50_79
W2039073373,418209,extra,18,2000,abstract_50_79
W2965776846,418224,extra,18,2000,language_ambiguous;possible_mixed_language
W2971591418,418232,extra,18,2000,abstract_50_79
W2099166079,418233,extra,18,2000,abstract_50_79
W169551078,418236,extra,18,2000,abstract_50_79
W3036159023,418248,extra,18,2000,abstract_50_79
W3199940638,418254,extra,18,2000,abstract_50_79
W2355362111,418256,extra,18,2000,abstract_50_79
W2607177297,418261,extra,18,2000,abstract_50_79
W2031271171,418265,extra,18,2000,abstract_50_79
W339237383,418270,extra,18,2000,abstract_50_79
W2079951703,418272,extra,18,2000,abstract_50_79
W2390844862,418289,extra,18,2000,abstract_50_79
W2052719111,418299,extra,18,2000,abstract_50_79
W2091415875,418310,extra,18,2000,abstract_50_79
W4233662200,418314,extra,18,2000,abstract_50_79
W2031536383,418334,extra,18,2000,abstract_50_79
W2379704245,418337,extra,18,2000,abstract_50_79
W2377373313,418341,extra,18,2000,abstract_50_79
W4233849036,418343,extra,18,2000,abstract_50_79
W2009286087,418350,extra,18,2000,abstract_50_79
W2102181411,418351,extra,18,2000,abstract_50_79
W2078333739,418353,extra,18,2000,abstract_50_79
W2362070940,418366,extra,18,2000,abstract_50_79
W2221034261,418371,extra,18,2000,abstract_50_79
W2541584641,418375,extra,18,2000,abstract_50_79
W2060620208,418376,extra,18,2000,abstract_50_79
W2358710978,418397,extra,18,2000,abstract_50_79
W2379372012,418399,extra,18,2000,abstract_50_79
W55506867,418405,extra,18,2000,abstract_50_79
W1520777540,418406,extra,18,2000,abstract_50_79
W4366728118,418415,extra,18,2000,abstract_50_79
W2349173506,418417,extra,18,2000,abstract_50_79
W4240944728,418418,extra,18,2000,abstract_50_79
W2390926223,418419,extra,18,2000,abstract_50_79
W2608396738,418430,extra,18,2000,abstract_50_79
W2091310307,418435,extra,18,2000,language_ambiguous
W2383975430,418444,extra,18,2000,abstract_50_79
W2368016278,418449,extra,18,2000,abstract_50_79
W2096814128,418453,extra,18,2000,abstract_50_79
W2095500373,418454,extra,18,2000,abstract_50_79
W2107752397,418460,extra,18,2000,abstract_50_79
W2049540920,418466,extra,18,2000,abstract_50_79
W2994046163,418472,extra,18,2000,language_ambiguous
W265106817,418475,extra,18,2000,language_ambiguous
W2383035467,418487,extra,18,2000,abstract_50_79
W2353834401,418489,extra,18,2000,abstract_50_79
W1915286703,418498,extra,18,2000,abstract_50_79
W2088685282,418502,extra,18,2000,language_ambiguous
W127122109,418508,extra,18,2000,abstract_50_79
W3123446749,418517,extra,18,2000,abstract_50_79
W2353663017,418524,extra,18,2000,abstract_50_79
W7130881227,418527,extra,18,2000,abstract_50_79
W2358225086,418529,extra,18,2000,abstract_50_79
W2592932084,418531,extra,18,2000,abstract_50_79
W2884051402,418533,extra,18,2000,abstract_50_79
W4206368613,418535,extra,18,2000,abstract_50_79
W7139727991,418536,extra,18,2000,abstract_50_79
W2367629171,418541,extra,18,2000,abstract_50_79
W2387833866,418543,extra,18,2000,abstract_50_79
W2389931703,418544,extra,18,2000,abstract_50_79
W2274359647,418545,extra,18,2000,abstract_50_79
W1654436809,418546,extra,18,2000,language_ambiguous
W2271895275,418548,extra,18,2000,abstract_50_79
W2359591214,418551,extra,18,2000,abstract_50_79
W1489113272,418555,extra,18,2000,abstract_50_79
W2362345296,418563,extra,18,2000,abstract_50_79
W2232038012,418564,extra,18,2000,abstract_50_79
W1530521544,418568,extra,18,2000,abstract_50_79
W2374773316,418569,extra,18,2000,abstract_50_79
W2158000802,418571,extra,18,2000,abstract_50_79
W2092425721,418572,extra,18,2000,abstract_50_79
W2363401122,418576,extra,18,2000,abstract_50_79
W2145652310,418580,extra,18,2000,abstract_50_79
W2386653149,418592,extra,18,2000,abstract_50_79
W634209738,418593,extra,18,2000,abstract_50_79
W1966728437,418602,extra,18,2000,abstract_50_79
W2113589212,418606,extra,18,2000,abstract_50_79
W2042161845,418618,extra,18,2000,abstract_50_79
W1023483713,418627,extra,18,2000,abstract_50_79
W2354512950,418628,extra,18,2000,abstract_50_79
