work_id,selection_order,cohort,field_id,period_start,title_language,title_score,abstract_language,abstract_score,text_sha256
W2797424977,378452,base,26,2015,en,0.6544541120529175,es,0.6201030015945435,abf620c227c6d78968fd10ce8cd9dd0b1b1757618262eae1df38ba0bd5864b2d
W4395086497,378466,base,12,2020,en,0.9602470993995667,ko,1.0000663995742798,7642a3149a3576a4ed3024e0972979759c1a3a6a916d98e31c14466b0c5ef5fa
W2998099704,378503,base,33,2015,en,0.8988375663757324,en,0.7797098159790039,18b04736c6a2f20d61a425bf7ebcbca7e75fd4ac92443dd10ca1a7b93ba8d7a2
W3198325965,378515,base,14,2020,en,0.8569982051849365,id,0.365556925535202,cdb5cfe20b0cd9ba03b1ae34562ba829401706c59918482a788c1b46e4c98c3f
W2329407737,378534,base,33,2010,en,0.75924152135849,en,0.6794048547744751,2ae08df1a7d991b6f9014fb77d799e615f59c77787912eb46f3165fd558f9465
W3121504703,378553,base,33,2020,en,0.15076659619808197,en,0.7887427806854248,887b2f0c76de96a32a03ff63ddba976ece9b6f2038866a6d75be4b00cf7d2453
W2969844269,378593,base,27,2015,en,0.7877945303916931,ko,1.0000059604644775,7bb3f216c22ca6e4933280ad48fa4a7bfb2070b978551bfc913efc087bd6f2ec
W4399440478,378608,base,33,2020,en,0.8323361277580261,ko,1.0000696182250977,fbbd653f0ebb214035befa39a600040382849c3b1f597e608b944a6bd8da8b50
W4385192413,378655,base,22,2020,en,0.620151698589325,en,0.7893754243850708,509a8cfc447807bd775512f5d8808557e49d93e2733123e3a771fe9d4ef963fb
W1486031394,378696,base,22,2005,en,0.7853254675865173,en,0.484037309885025,2660d9f5f1ced567a69b93ac5cabf3374d2165015b1fc21ce16788ab7aa5f180
W7154196520,378703,base,22,2010,es,0.9677777290344238,es,0.9640911221504211,cc3a72970f641ae4fd2d8a1ea9c80496ee8e3ceb9dbe0be83bbbeab470cbcb29
W2023047051,378728,base,13,2005,en,0.6346446871757507,en,0.7983551025390625,2521b40e70a3e006af50be5da1c090bb837cfc5e3ee04a37383556688031cb0a
W2352598130,378824,base,32,2010,en,0.7336495518684387,en,0.7553320527076721,f82f4bc2e78bcc23633a84d507bed5e7511daa056c6508470506c48b968da36b
W2381896841,378929,base,19,2010,en,0.761745810508728,en,0.7207024097442627,4010db37b3455e1a0e043aae977e330b23f64b3936a9f8898b27c195ed43c4cd
W3199002533,378945,base,11,2020,en,0.7924882769584656,es,0.9620499014854431,0e22f2fcb9fec82e28f1a6630b87ea08b214d6c1bbde39f300fdd006b38a9ec7
W2322601594,378965,base,11,2010,en,0.864484965801239,zh,0.9351656436920166,776c88932c8a2ac4a12374e2f68c6d6a031644ca81b1b1569781a6bb1efe1b53
W2077729532,378979,base,13,2005,en,0.5911723375320435,en,0.648708701133728,4b89c87340b0d1f8cd595c8d6ce7d93f4c03b17fd5b8b8617a22172288b635b8
W2007279412,378981,base,22,2010,en,0.41675639152526855,ko,0.943187415599823,06ec28db7969fbb5ef07e7f51b0e0cbf0e6fffd69f58c51e9bf06b08718fa3bc
W2315012862,379014,base,11,2010,en,0.7950243353843689,en,0.7999579310417175,c62816939909251c88f848df3093671c5c3ba636ba6c53bd8831cfcb9620e828
W3071290969,379019,base,27,2020,en,0.8546721935272217,en,0.7749444246292114,fd140989d0172113aae8f2ce2a9de197736e553ff70a27aeec17307910c53a91
W2945027358,379035,base,33,2015,uk,1.0000561475753784,uk,1.0000348091125488,821abd523eb82850f2039e26c4dbae0a264dfe4f86a5869c2b659200b17c6912
W2064771605,379053,base,17,2000,en,0.8858491778373718,en,0.724007785320282,8a11062afa826f24c3c03e8aec65d43be2ea708e746cf7f7bcb7903b6d126d5d
W4391916032,379063,base,16,2020,ja,0.23102529346942902,en,0.6490989923477173,d14ec55660a9a9ef4830190dd6201974306997f2226374aee1afaeda0c5e4cb5
W2729855683,379118,base,33,2005,es,0.9809850454330444,es,0.975561797618866,5485522a011c3e73ad569b3922607e37b0ac727b21ca7fb9db09936c702320ff
W2318264837,379187,base,23,2010,en,0.48763903975486755,tr,0.9985771179199219,7e03f23a9a234b2ebfd742ed3c9c046c9f082d33a703bd8bb3bf516f69358623
W2593875496,379221,base,26,2015,en,0.26545554399490356,en,0.6863369345664978,9310cbedd0216f141a1fc3637ae7b7ebde06b99cd1c9e39696ac79239904e671
W4319241329,379292,base,16,2010,ja,0.3174353241920471,en,0.7847797274589539,b2268f38f18b63fbc8c4cb68b713a900949eb031302408a14c1c6e74ae5630fa
W4286009805,379300,base,12,2020,id,0.2881051301956177,id,0.21024242043495178,ac903a2659ae8c6927f94c1c6fb36f3360eeef584b655c01f5cbcccc1e667405
W7134385494,379356,base,12,2020,ja,0.9999232292175293,ja,0.669237494468689,b05e909185c43ea16397a0c2d7ad0920bdae79c3eedb43bddf7f9a8546e9d0ad
W2063554253,379423,base,22,2010,en,0.8172115087509155,en,0.5533926486968994,2b9ff3ee57b6c839b1f459232a57bcbcb3db40f194c02f397d94f827776bbae9
W4401362248,379444,base,20,2020,en,0.9200913906097412,fr,0.9845057725906372,cae87e69be31d8bfdbf6aa512edf091c7bd943424bbdb862946643a303a09042
W4407163094,379449,base,27,2015,id,0.19592948257923126,id,0.34263375401496887,74ac3640f7871163286052c3e693800d8beaa767ae86592c4fb9b2c429d7aa2c
W1564042181,379453,base,14,2010,en,0.9491342902183533,tr,0.9987301826477051,74eb3f7e1efb30c2404503e03eeb216233b3638d32b5fa944a7cf8e2bb9fa4c1
W1984716634,379502,base,26,2010,en,0.44809389114379883,en,0.516030490398407,7db5ec2c96739afda246bbe18357ea0eeb48912d60f6f640127942d3d3f3198b
W3120783229,379603,base,20,2015,en,0.5111017227172852,uk,1.0000097751617432,0aef74abfe17ce2a171483b9781f9d6b8201d544753678a926d5019a6827eac0
W1991914957,379607,base,31,2000,en,0.5843245387077332,en,0.7891793847084045,ed8b04c6d1bfc94c83764db90b090a6b87694591043fadba10bfeb30334a2eef
W2319675326,379689,base,16,2000,en,0.7208606004714966,en,0.7985481023788452,fccffd8266ce4ddf125e045a094cc0e29fab228e84d824019df525c35ab97abf
W2312014977,379874,base,12,2005,en,0.5300334095954895,pt,0.3053450286388397,df2e9af616c175f19e3772dea2aa27102b572d1bfb3b267c3be86da9cfd93f22
W2316396029,379911,base,23,2010,en,0.7961490154266357,ja,0.9994952082633972,cb0f27bc507d137a8c3c9c8e82a72b1879690cb579283298dec497826144ab14
W7112127900,379987,base,22,2000,en,0.5857320427894592,fr,0.9947031140327454,c888e4064845588f98a2583e66dceea156ce128629fe73ec93a8d5e0eaa9fe16
W4401223078,380080,base,17,2020,en,0.9383345246315002,en,0.39480602741241455,e91dcd94d73390f9411d39d38ad32756c067f3523288692389aa50f24a0e794a
W4404799581,380209,base,17,2020,en,0.8920570611953735,ko,1.0000696182250977,e8d1fbc10bd4dbe0a06929e368405dd0cb92d346fabd3c5a129efef74da54d30
W2353991646,380238,base,13,2005,en,0.8418582677841187,en,0.7483813166618347,b8c35ed8c36c270bf41a8d2c1b4e50b25c0df1aea931ea4ce3dd3c674e5facc7
W4200366799,380260,base,23,2020,en,0.7940990328788757,uk,0.26052984595298767,5e415caf3f7dc94b18541957759935d9651905251e03b205ab45570cb059ded9
W4360606189,380287,base,27,2020,en,0.26841485500335693,en,0.6754112839698792,d9be0aee4240ce448af75b475e6a5d4809b466ccc36c02988e93001915da0cf5
W3194616055,380310,base,33,2015,en,0.8726807832717896,pt,0.41153648495674133,8fb1da556943e70d03714edf4339a756dc55e1e3b822c35a8f9558b59def6164
W2955575323,380327,base,12,2015,en,0.9366994500160217,es,0.3086850941181183,287daaa501e8d5e1b57cb03a5564692d8c0cade2aa0f02a4dd6be544a3e8d0ee
W2968450864,380339,base,17,2015,id,0.6191592812538147,id,0.38667526841163635,5c112082b8f68f44bdd92fac2e6d37ab59044d075c32ceeffbf804c8ce4d72bf
W4406380613,380389,base,33,2020,en,0.7062265276908875,ko,1.0000675916671753,b1f862db58675edff840de8532d0c32187b9edd783d0081b45eb429b30b2fbc6
W2617495169,380592,base,33,2015,en,0.3672809302806854,ru,0.9910281300544739,f7f7cb6a1a7cc49fead33511115e85e9d29ac6baa853226181f15912065956ea
W2164329270,380616,base,23,2010,en,0.9085264801979065,pt,0.9694721698760986,2a18543f229f57d8b4b02f678469a1ef877fe0e2e5579e8117e53d230e20673d
W4385369956,380631,base,33,2020,id,0.4450560212135315,id,0.5099433660507202,ae07a96842f93c27360e2a8c83bd7e26f56b645c4b05c20bad1f37249d6cab44
W3157310536,380636,base,12,2015,en,0.5722188353538513,ko,1.0000691413879395,caf307bb3e1732502e52d72427420eb2c0995dbe5a9d51072c014efcba1d1bf7
W2746682142,380647,base,27,2015,en,0.4803638160228729,pt,0.8782874941825867,fa4574e34e6474330acdad2d1a607bd45520d99ef8688a3e5aaae9b2b777d3a6
W4415107330,380673,base,25,2000,en,0.44727614521980286,pl,0.9991278648376465,38a61300cc9c85aeebe860b8dfebb0899a751a36445bd69938ba8ecbd7d0e9ad
W2522756589,380690,base,30,2010,en,0.8042969107627869,zh,0.9245625138282776,048a760581600b2ddaf3ed78bc681d9a82f09792a5aeb416a8761afa0d5cc3b5
W4410256162,380697,base,27,2020,en,0.7949798107147217,cs,0.4651210904121399,a810b501576b2c3c6999f12de4792b61971144196f5cd169e0876e5b5816ce93
W3103116819,380715,base,31,2020,en,0.7324544787406921,en,0.7856091856956482,722d1b6fca37d020655f043c6ec1589d8776e061b40e337498242f31d80c4608
W4412219267,380721,base,32,2020,en,0.8073290586471558,da,0.8247803449630737,a44f5c59e0fea077c277fc6c73ce55419bbf716f48dd00b2dfc644699c10d2f0
W2104118314,380735,base,16,2010,en,0.7513256669044495,en,0.7977196574211121,f6645c29d94d9e984d88f3e640d2b744a968e8dadaf373ed2245024573db2eb1
W2172563471,380743,base,14,2010,id,0.21549835801124573,id,0.8904861807823181,fd4fe2344b913d9105fbe1914da6573857415d9d80ef8b6d6a11c7e2c449c995
W4285406085,380826,base,32,2020,en,0.9130085110664368,ko,1.0000699758529663,4735779a64314573e2726e9996567d94c52b30559aff0e02ca370767cdd31749
W2185054697,380840,base,17,2005,en,0.5692068934440613,en,0.6266705989837646,b3a8622704b9c5869bf0241aefbd8ea97ac89c4b44339fc700beffad10fdfcd4
W2770588785,380848,base,35,2015,en,0.6971533894538879,ko,1.000067114830017,e58d2046315b2567c4c78adef0fd7705d0e1fce210e0f9b6dc199c88e0bb3069
W4247297801,380939,base,12,2015,en,0.5285762548446655,en,0.5068774223327637,e6b4450d9b1a1d968f62fbb1e11fb63e769428e1a0e1bb7aa479eb37099eaf0a
W2991495214,380983,base,22,2015,en,0.7458596229553223,en,0.713837742805481,998d40b5f97724a50f6cfa80a6b559f08fdca779df712f8e21cd126d9183a7c5
W1552532982,381077,base,31,2010,en,0.44653916358947754,en,0.7687333822250366,01ae1d37a35cf57731f8e1df4f0a9524ef720ca772d1aa3df8d79894749e4bd7
W4200331875,381078,base,17,2020,en,0.8210103511810303,en,0.6195191144943237,58ec6187b508e50741de34e6a73be02ec5eec46f40643af5cc5408e8f7a9b045
W2139563037,381163,base,26,2010,en,0.5896250009536743,en,0.7589918375015259,aed8610c5b1a89dbd5f6985bc2d5ed7576d3f948311dfbb1a0c24239f0411dd1
W4312238499,381208,base,12,2005,en,0.6682590246200562,en,0.6815032362937927,326b51826de7f48c82fbb43f6f4eb3bc5c06f4a975e6afe86bf8738e443415d8
W2364065258,381293,base,30,2005,en,0.8535340428352356,en,0.7953843474388123,3a3c35b1497f79802bcce32d7ba2cb64d4be2f145240e1258c3b2b0847c2eeba
W4313364171,381301,base,27,2020,en,0.7922497987747192,en,0.40594515204429626,09e533021b627c901788c18a38b55e36d2d2eb78f3afd9dc247a2190a9e39167
W4210670953,381337,base,33,2020,en,0.5579910278320312,ru,0.9093983173370361,ec7bf16db1ae4ff6dcf4390994b41fe9d775be6beacc01596aac24f8d3fe14bb
W3158213206,381393,base,27,2020,en,0.8220112919807434,pt,0.9366633892059326,878bad62406d5d0ece2008de029c5c0c5bb11f59d34fa1201ca4257eb1f14049
W2013714200,381446,base,17,2010,en,0.6553468704223633,en,0.5031583309173584,342d23db44d8fa0324373d4624ce78555bac8a5cd12611571797810159c7b00c
W4387271018,381535,base,27,2020,en,0.854141116142273,ru,0.8014209270477295,7bed8f957873ad220b21f72c29f1e9f03dacef76df88b8a0bd4e9178ca9851da
W2767114876,381548,base,33,2015,en,0.17993630468845367,en,0.4742010831832886,7cb74933311b0d902bcd5b97e3f42b07350134578114981bc628ac0d0f22deb2
W4386298578,381564,base,26,2010,en,0.8048175573348999,en,0.7894933223724365,01c46df1a3de520cdc6fd0e70fd7545d9a206b460a4e92120be7756a476ddcdf
W2338469123,381570,base,26,2015,en,0.6918596625328064,en,0.721955418586731,9494ef589c3ce586323f1a886fcc128a96e46fabf1d7ff9f71b5e13597e5afb9
W2730398231,381574,base,26,2015,en,0.8973286151885986,en,0.6577532291412354,41f8644ce0ed20c9f4260368c94b92923111ead2d6b8889adde4d3fd0c3e7248
W2087717633,381622,base,22,2010,en,0.7217552065849304,ko,0.6791366934776306,7098c615f6f85029ccc5a54f40f9aeb752d7a1ddf6676bc2938d07f027baa431
W2051921229,381642,base,14,2015,en,0.8832923173904419,ko,0.8659425973892212,121405cae386bde5d038adb9c9f83080bdf169c2f9a2ff674a897618f9775b80
W4410079332,381699,base,22,2020,en,0.24883387982845306,uk,0.9994660019874573,9fd23ba0d9bb3f1679854cbcb86b6cee955b33df1f08db429dcd8d27d5ec95ab
W1974098251,381721,base,22,2010,en,0.7163859605789185,en,0.7500497698783875,93569d231eaad685e8f121ad40896e99290ab23470c2369cf5377e136895cc8d
W2237086154,381754,base,11,2010,en,0.8226042985916138,hr,0.45264309644699097,5adbd2838a21f812205de4386abe6dca4bc320416f35964072704a5a733e36cb
W2339937070,381831,base,22,2015,en,0.6870477795600891,ko,0.8702681660652161,35fcf3cfd61202ef1ef1e27d539ec3328a8084feae51569cc60551c248ea4806
W2026347886,381889,base,11,2010,en,0.7681582570075989,ko,0.787045955657959,d84873aa1c6c11f085df89502a80f05343ace90dfd2f3d1345f89fe660af7ab2
W3159030060,381899,base,13,2020,en,0.5517683029174805,en,0.7452016472816467,4713ee980e46701afd66c6791400c8647f0f032b952d738d775092c47e854e72
W3208777412,381938,base,22,2020,en,0.9605675935745239,ko,1.00006902217865,a34f83a50828e9ed4e8e25feaf581d71ae22cb5c12db1afd71c3a6b0dc9239b7
W1988132608,381988,base,32,2000,en,0.7660520672798157,fr,0.9834603071212769,26c342942fe23b24975a810e0f40447c245d50ee3cdd76ad691c7a70117f6cbd
W4399828612,382018,base,12,2020,en,0.7720488905906677,ko,1.0000699758529663,19ea16a1935f9a859d56a14ae185003bf6190d04663039fb9acc4b467b5c2bed
W1982496105,382022,base,33,2010,en,0.9429115056991577,ko,0.7438324689865112,2ca33f98e8f8ce59da1e9d1127f6fa4661a05ef44a6a49493343e792f59cd336
W7153963151,382054,base,23,2005,es,0.8784749507904053,es,0.9686825275421143,40454332493c08e37ffa304ca61689dd2d630207024a33db6d93c5ffd8923819
W4376058586,382081,base,11,2020,en,0.31991270184516907,uk,0.9999861121177673,dfd24bf2bc17eed5677e4f5e03b12e98dab850ec8b29f8673c7174793470145c
W4319998994,382105,base,22,2020,en,0.8331853151321411,tr,0.99847012758255,fa5cd56c47e84239665d4a1135c7e7c9a63623a28a2549eb78176bbb773778fd
W1602564115,382120,base,33,2005,en,0.660653293132782,en,0.7531182169914246,ca5c35cd4178a19f8e6926b694cd7446c9927aad0007a2d28fdde190c95a12d0
W570508073,382200,base,33,2000,en,0.9294853210449219,en,0.7144070267677307,df2439f0322be587b3462bdbb6a7cad972f279feceecc4b80150b93c5b260b84
W4289194867,382243,base,12,2015,en,0.8826906681060791,fr,0.9824220538139343,b7fd3490aad5b9e4a82d5b763813cebb7b64be972f7fef36c2d3907bf7dce53c
W2754782927,382281,base,16,2005,en,0.5428813099861145,hr,0.3809957802295685,7457654bbbc426c15d8792d3b79f3635f540021d2aac53566ca2c0e86421d643
W2952882676,382299,base,16,2000,en,0.684132993221283,en,0.782164990901947,1ad0df351b81acbbfe0254891bba26c8f5007861c62bcb7737f5063585eae3ac
W2027477200,382346,base,12,2005,it,0.2018376588821411,en,0.6744921207427979,ff669ac008782572412ac5b4facdb730ef9fbafe93e6d60f447d0142b8cb80db
W2053224667,382376,base,19,2000,en,0.6178088784217834,en,0.6446524858474731,4770af7e97755ef7dbd16b787816609e4574b5baf9baac26f1b828e056c280d2
W4254725536,382388,base,33,2020,en,0.8856850266456604,ko,1.0000699758529663,e3a5eb2b2b1e305956b19833ef30b023b0628ad78be7adec9ed58739db7995cc
W2576406552,382418,base,26,2015,en,0.20782586932182312,en,0.7751331329345703,2b6063eab973ca008519b2a5585bb5ccad7263cc7bb8ab3ab33e3349e904df8b
W4250223270,382434,base,20,2020,en,0.8705942630767822,en,0.7369045615196228,38493e003ba27f967bc1b608eb479f0bf32e4c7ab44576dedf985eb07fe10baa
W2074108977,382435,base,26,2010,en,0.9164103865623474,en,0.7622919082641602,996999f8749ec98d1fc1cdff411d75f6b32e2d74aaa094bc6929d1edde717aa7
W578685930,382492,base,33,2005,en,0.8313212394714355,en,0.7894988059997559,404edb2b8d89cf1cf4797063bacd7f8c3dc1509ac4d469026a34b04d63a4fc76
W2394334743,382539,base,27,2015,en,0.7799615859985352,en,0.7742024064064026,cced32b1b311d7e9c4f77726605a1b8cd890ae5870b70941423d561a8510d030
W2088425552,382555,base,26,2000,en,0.8467839956283569,fr,0.4290878176689148,60f1bc23c26741cf35ac772f7c4fdd0c0f6c0f8116e1d579088845603dda00d8
W2942026003,382590,base,20,2015,en,0.9388824701309204,ar,0.9981255531311035,cf61c07e021c2ed4ede7512f255755a66b4ed372d261bd38001d9ad10f8b295e
W4241396770,382635,base,12,2015,en,0.7748785018920898,en,0.6262068748474121,2121ffae5afb54440ac1a6f97278400af2ecdc7b54d7eb8cc87868934157bd16
W1989929857,382646,base,33,2010,en,0.8260089755058289,en,0.7780916690826416,901577f6d1a2360e7096eff993e9f7e060287f1ad4f2c7c8b4346f2163a87c64
W3143665841,382655,base,25,2010,en,0.18145856261253357,en,0.7991859912872314,ab7fbf789e9ebe2a902aca13d47c9444e559606a812ba3acb344becb041b3c40
W3112752054,382692,base,21,2020,en,0.3618431091308594,de,0.9844477772712708,4e0a72642ca214d81a57405076f67b96dd4fcc815162641ad5e62437711f3ee0
W2124667862,382730,base,25,2010,en,0.6525595188140869,ko,1.0000673532485962,c621b014b7339ef70c3becaeab9fc950ef2107633e7aab646a71938d18422747
W4252675246,382732,base,33,2005,en,0.6247156262397766,en,0.7266286015510559,e2093307ae6eb3567885eb495b423c165559aab4ffa58a1a61d8bbcdfa7ac9af
W1565862130,382739,base,32,2010,de,0.9885678291320801,de,0.7510078549385071,6c9556bd39fe1908efdeeb4df56dff6fbedd2e8cd0b2d6dcf83e0439d4f0f7aa
W2800461280,382775,base,21,2005,en,0.588079571723938,en,0.7078552842140198,9fd91a47fb4938bfb352662e5fe165e001d4c3ebbe06bbdae11e3dd06296b225
W1852270448,382880,base,11,2010,es,0.8442756533622742,pt,0.5855676531791687,3f5170bea13547dfc8e8d3a4dc204c7fb5f90ebcc8b8d1450730a437ba247991
W3171669912,382939,base,11,2020,en,0.6776496171951294,en,0.6308237910270691,ee507424f86540d15fc627eeccf16ec2c4cafee48f4ee0478e1ee0d94f747687
W3023128966,382957,base,18,2015,en,0.8799622058868408,ko,0.9335812926292419,bb24c9613d18d4af270d540a5fa91a9eff06e76b7e0dce9a9a71a9319725fcd3
W2613982980,382973,base,33,2015,en,0.7685437798500061,fr,0.7414664030075073,4fad3e1da745d7d55a96a2af7772761c5d9832a134cba56d7e5be423ae9981d8
W2951979768,382999,base,16,2000,en,0.519228458404541,en,0.7422932982444763,6faddd0cb860c454a9fbdf50408e5688b619cc681abc1794a800a866a004cde0
W4321129197,383052,base,27,2000,en,0.6863217353820801,en,0.7561634182929993,f17defb340ffa7981947a2403fdbbf288ea01b029ed56ba25c6245683e0169c8
W2919472036,383075,base,33,2015,en,0.8114760518074036,ko,0.7586012482643127,612b47d858211c92b14c9b727ca9fa635cdbcdf8a29f89b0f88409d2f6f40ee2
W4390622593,383099,base,12,2020,es,0.3388506770133972,tr,0.9976842403411865,757a2c2f1e0260f1c9650c17938f7edf5a89d0e5aea9b3f0d36979ad3ee75a5e
W1996904728,383125,base,11,2010,en,0.6718282699584961,en,0.7992108464241028,110c4db2de79b72f164223338a1319005a434386c7e559dc681d4200f8b79721
W2564690643,383188,base,28,2010,en,0.4533217251300812,cs,0.9940802454948425,7a44790c0d4d3557b5d8375e8b4745d69177194203c79c0abe167fdf5eb55ca7
W4385971940,383190,base,20,2020,id,0.4784109592437744,id,0.5845401287078857,db5f80a6888eb8367b061db3936e2a2a5301a22afb81c740802bf9c0a746a96f
W4390606049,383200,base,17,2020,en,0.8079228401184082,en,0.606722891330719,30673217d1d413cc6c96dd0a97fd211a668949255a1e978ec2c2d39001b46b32
W1783981710,383223,base,33,2015,en,0.7364094257354736,en,0.7236668467521667,d77b8744fcf5aa0d150fc157c6086cc00ecb0e825f4201240aa060524549c9b9
W4283708226,383403,base,23,2020,id,0.8274227976799011,id,0.3713800013065338,b0585a92639bbba9a45fe581d3bdfc13f7b98c403473902283421ac97eaf38f3
W2249105705,383432,base,33,2000,en,0.7645758390426636,hr,0.35779786109924316,87c953a97fc677349ad7f73fb431d904199571a2b5e7c17a433ea2c720773473
W3215746762,383471,base,33,2005,en,0.8970404267311096,fr,0.9636511206626892,ca9c453d03691614e5468f69647edfc6489aae7f9fa1e02a9b4643fcfc1603ec
W3030966811,383490,base,24,2010,zh,0.9838728308677673,zh,0.9703885912895203,6159f5f44cefeaef1486187451c74dd38d67e41506425a415b2cbf2c8d6aed9c
W4403676206,383508,base,22,2020,en,0.5631365180015564,en,0.7963677048683167,368e8e74332a67919db929f7b43d183701f833369b616e1cc0aa559a89d61f99
W2942912087,383544,base,22,2015,en,0.2997697591781616,id,0.46038252115249634,fd1a38a79142fa7abb29ec9c91e66fde7e51c57c3c2838b9f78258ebc046dcff
W3193688171,383756,base,14,2020,en,0.19851988554000854,id,0.46340373158454895,6a53754962197b513084cee228ac4cf594fe75580e12d3b224399ded1b34c125
W3032819804,383760,base,27,2005,en,0.6940640807151794,zh,0.8168135285377502,9389810637ef142dbfcef6f27c6797caef5b9816b4d9b2e2a7bed9019e71e802
W2999502004,383784,base,33,2015,en,0.5660744309425354,ko,0.817470908164978,bcf36991c446085f7fc9a840e41138c6ec2ad890b5eb708483586db2e546451c
W3043579842,383842,base,29,2020,en,0.6224707961082458,tr,0.9969176054000854,76854d292352fc54f7787a45d43d2ed72cdaf3506313b6aec4577c4f38c8f3ba
W4312920198,383861,base,26,2020,en,0.716778039932251,ru,0.9122381806373596,14c0b4ea45b04ce36c0ff5e9e16360fa34b43401384e6f24072985dc7fc02ce0
W2915849780,383882,base,23,2015,en,0.8863071799278259,en,0.7891131639480591,2c6708252996d2b9449a1982ef7e4cc9f4d91f9cdf6a2ea50896f9df88141f5a
W4319433716,383932,base,33,2020,id,0.67966228723526,id,0.4945736825466156,60da77108230015e8725bb469bdfdc8438add8854265fbef0ca3b4f0e2d17f70
W4402171750,383940,base,20,2020,id,0.333103209733963,id,0.49953344464302063,9333531ab0d24b416dd6328726088e61ff114c231b2730451a6ef8c31b305c56
W3033418738,383945,base,17,2010,en,0.8395352363586426,en,0.4387228786945343,2d5f314d9591e5974b14838fac091099c0510e12882fd604dbb501be5d550501
W7139222577,383998,base,16,2020,ja,0.9972819089889526,ja,0.9549045562744141,5ae2b25ef2747dc84d4b6433b0996d8083b9dc042a23fd606daad15167bf7208
