field_id,recipe,k,model_a,input_a,model_b,input_b,kind,mean_overlap
15,cls,50,minilm,title,pubmedbert,title,model,0.23846
15,cls,50,minilm,title,biobert,title,model,0.22982
15,cls,50,minilm,title,simcse,title,model,0.3586
15,cls,50,minilm,title,minilm,abstract,input,0.46915999999999997
15,cls,50,minilm,title,minilm,title_abstract,input,0.5428000000000001
15,cls,50,pubmedbert,title,biobert,title,model,0.24284
15,cls,50,pubmedbert,title,simcse,title,model,0.24962
15,cls,50,pubmedbert,title,pubmedbert,abstract,input,0.16752
15,cls,50,pubmedbert,title,pubmedbert,title_abstract,input,0.17367999999999997
15,cls,50,biobert,title,simcse,title,model,0.2316
15,cls,50,biobert,title,biobert,abstract,input,0.19091999999999998
15,cls,50,biobert,title,biobert,title_abstract,input,0.20329999999999998
15,cls,50,simcse,title,simcse,abstract,input,0.25712
15,cls,50,simcse,title,simcse,title_abstract,input,0.29206
15,cls,50,specter,abstract,specter2,abstract,model,0.47348
15,cls,50,specter,abstract,scincl,abstract,model,0.55942
15,cls,50,specter,abstract,scibert,abstract,model,0.2473
15,cls,50,specter,abstract,bert,abstract,model,0.23192000000000002
15,cls,50,specter,abstract,mpnet,abstract,model,0.5372399999999999
15,cls,50,specter,abstract,minilm,abstract,model,0.5038199999999999
15,cls,50,specter,abstract,pubmedbert,abstract,model,0.25562
15,cls,50,specter,abstract,biobert,abstract,model,0.30726
15,cls,50,specter,abstract,simcse,abstract,model,0.35182
15,cls,50,specter,abstract,specter,title_abstract,input,0.72866
15,cls,50,specter2,abstract,scincl,abstract,model,0.50296
15,cls,50,specter2,abstract,scibert,abstract,model,0.2353
15,cls,50,specter2,abstract,bert,abstract,model,0.21404
15,cls,50,specter2,abstract,mpnet,abstract,model,0.51772
15,cls,50,specter2,abstract,minilm,abstract,model,0.48012
15,cls,50,specter2,abstract,pubmedbert,abstract,model,0.23442
15,cls,50,specter2,abstract,biobert,abstract,model,0.27966
15,cls,50,specter2,abstract,simcse,abstract,model,0.30596
15,cls,50,specter2,abstract,specter2,title_abstract,input,0.76196
15,cls,50,scincl,abstract,scibert,abstract,model,0.24364
15,cls,50,scincl,abstract,bert,abstract,model,0.22562000000000001
15,cls,50,scincl,abstract,mpnet,abstract,model,0.57612
15,cls,50,scincl,abstract,minilm,abstract,model,0.5342600000000001
15,cls,50,scincl,abstract,pubmedbert,abstract,model,0.24652000000000002
15,cls,50,scincl,abstract,biobert,abstract,model,0.30344
15,cls,50,scincl,abstract,simcse,abstract,model,0.33598
15,cls,50,scincl,abstract,scincl,title_abstract,input,0.78648
15,cls,50,scibert,abstract,bert,abstract,model,0.29878
15,cls,50,scibert,abstract,mpnet,abstract,model,0.22804
15,cls,50,scibert,abstract,minilm,abstract,model,0.22368
15,cls,50,scibert,abstract,pubmedbert,abstract,model,0.47524
15,cls,50,scibert,abstract,biobert,abstract,model,0.46712000000000004
15,cls,50,scibert,abstract,simcse,abstract,model,0.2701
15,cls,50,scibert,abstract,scibert,title_abstract,input,0.72342
15,cls,50,bert,abstract,mpnet,abstract,model,0.23138000000000003
15,cls,50,bert,abstract,minilm,abstract,model,0.23148
15,cls,50,bert,abstract,pubmedbert,abstract,model,0.29932
15,cls,50,bert,abstract,biobert,abstract,model,0.33768
15,cls,50,bert,abstract,simcse,abstract,model,0.35366
15,cls,50,bert,abstract,bert,title_abstract,input,0.6616200000000001
15,cls,50,mpnet,abstract,minilm,abstract,model,0.6594599999999999
15,cls,50,mpnet,abstract,pubmedbert,abstract,model,0.23748000000000002
15,cls,50,mpnet,abstract,biobert,abstract,model,0.2967
15,cls,50,mpnet,abstract,simcse,abstract,model,0.36372
15,cls,50,mpnet,abstract,mpnet,title_abstract,input,0.8576
15,cls,50,minilm,abstract,pubmedbert,abstract,model,0.23242000000000002
15,cls,50,minilm,abstract,biobert,abstract,model,0.28726
15,cls,50,minilm,abstract,simcse,abstract,model,0.36926000000000003
15,cls,50,minilm,abstract,minilm,title_abstract,input,0.82538
15,cls,50,pubmedbert,abstract,biobert,abstract,model,0.47148
15,cls,50,pubmedbert,abstract,simcse,abstract,model,0.27898
15,cls,50,pubmedbert,abstract,pubmedbert,title_abstract,input,0.8066
15,cls,50,biobert,abstract,simcse,abstract,model,0.34021999999999997
15,cls,50,biobert,abstract,biobert,title_abstract,input,0.8146599999999999
15,cls,50,simcse,abstract,simcse,title_abstract,input,0.79988
15,cls,50,specter,title_abstract,specter2,title_abstract,model,0.49424
15,cls,50,specter,title_abstract,scincl,title_abstract,model,0.58336
15,cls,50,specter,title_abstract,scibert,title_abstract,model,0.24076
15,cls,50,specter,title_abstract,bert,title_abstract,model,0.23937999999999998
15,cls,50,specter,title_abstract,mpnet,title_abstract,model,0.56414
15,cls,50,specter,title_abstract,minilm,title_abstract,model,0.52954
15,cls,50,specter,title_abstract,pubmedbert,title_abstract,model,0.25904
15,cls,50,specter,title_abstract,biobert,title_abstract,model,0.31276
15,cls,50,specter,title_abstract,simcse,title_abstract,model,0.36340000000000006
15,cls,50,specter2,title_abstract,scincl,title_abstract,model,0.5133
15,cls,50,specter2,title_abstract,scibert,title_abstract,model,0.22870000000000001
15,cls,50,specter2,title_abstract,bert,title_abstract,model,0.21724
15,cls,50,specter2,title_abstract,mpnet,title_abstract,model,0.53278
15,cls,50,specter2,title_abstract,minilm,title_abstract,model,0.49982
15,cls,50,specter2,title_abstract,pubmedbert,title_abstract,model,0.23454
15,cls,50,specter2,title_abstract,biobert,title_abstract,model,0.27804
15,cls,50,specter2,title_abstract,simcse,title_abstract,model,0.31596
15,cls,50,scincl,title_abstract,scibert,title_abstract,model,0.23112
15,cls,50,scincl,title_abstract,bert,title_abstract,model,0.22738
15,cls,50,scincl,title_abstract,mpnet,title_abstract,model,0.58618
15,cls,50,scincl,title_abstract,minilm,title_abstract,model,0.54508
15,cls,50,scincl,title_abstract,pubmedbert,title_abstract,model,0.24082
15,cls,50,scincl,title_abstract,biobert,title_abstract,model,0.2944
15,cls,50,scincl,title_abstract,simcse,title_abstract,model,0.3421
15,cls,50,scibert,title_abstract,bert,title_abstract,model,0.287
15,cls,50,scibert,title_abstract,mpnet,title_abstract,model,0.2186
15,cls,50,scibert,title_abstract,minilm,title_abstract,model,0.21367999999999998
15,cls,50,scibert,title_abstract,pubmedbert,title_abstract,model,0.43896
15,cls,50,scibert,title_abstract,biobert,title_abstract,model,0.43142
15,cls,50,scibert,title_abstract,simcse,title_abstract,model,0.26034
15,cls,50,bert,title_abstract,mpnet,title_abstract,model,0.23212
15,cls,50,bert,title_abstract,minilm,title_abstract,model,0.22974
15,cls,50,bert,title_abstract,pubmedbert,title_abstract,model,0.29512
15,cls,50,bert,title_abstract,biobert,title_abstract,model,0.32858
15,cls,50,bert,title_abstract,simcse,title_abstract,model,0.3592
15,cls,50,mpnet,title_abstract,minilm,title_abstract,model,0.6687000000000001
15,cls,50,mpnet,title_abstract,pubmedbert,title_abstract,model,0.23454
15,cls,50,mpnet,title_abstract,biobert,title_abstract,model,0.29206
15,cls,50,mpnet,title_abstract,simcse,title_abstract,model,0.3709
15,cls,50,minilm,title_abstract,pubmedbert,title_abstract,model,0.22846
15,cls,50,minilm,title_abstract,biobert,title_abstract,model,0.2821
15,cls,50,minilm,title_abstract,simcse,title_abstract,model,0.37468
15,cls,50,pubmedbert,title_abstract,biobert,title_abstract,model,0.45426
15,cls,50,pubmedbert,title_abstract,simcse,title_abstract,model,0.27926
15,cls,50,biobert,title_abstract,simcse,title_abstract,model,0.33458
15,sep,10,specter,title,specter2,title,model,0.3086
15,sep,10,specter,title,scincl,title,model,0.352
15,sep,10,specter,title,scibert,title,model,0.1339
15,sep,10,specter,title,bert,title,model,0.1581
15,sep,10,specter,title,mpnet,title,model,0.3466
15,sep,10,specter,title,minilm,title,model,0.3255
15,sep,10,specter,title,pubmedbert,title,model,0.2413
15,sep,10,specter,title,biobert,title,model,0.2171
15,sep,10,specter,title,simcse,title,model,0.2049
15,sep,10,specter,title,specter,abstract,input,0.244
15,sep,10,specter,title,specter,title_abstract,input,0.36920000000000003
15,sep,10,specter2,title,scincl,title,model,0.3527
15,sep,10,specter2,title,scibert,title,model,0.13140000000000002
15,sep,10,specter2,title,bert,title,model,0.1469
15,sep,10,specter2,title,mpnet,title,model,0.375
15,sep,10,specter2,title,minilm,title,model,0.3581
15,sep,10,specter2,title,pubmedbert,title,model,0.22719999999999999
15,sep,10,specter2,title,biobert,title,model,0.2032
15,sep,10,specter2,title,simcse,title,model,0.191
15,sep,10,specter2,title,specter2,abstract,input,0.2519
15,sep,10,specter2,title,specter2,title_abstract,input,0.3558
15,sep,10,scincl,title,scibert,title,model,0.1348
15,sep,10,scincl,title,bert,title,model,0.1634
15,sep,10,scincl,title,mpnet,title,model,0.3772
15,sep,10,scincl,title,minilm,title,model,0.3548
15,sep,10,scincl,title,pubmedbert,title,model,0.2324
15,sep,10,scincl,title,biobert,title,model,0.2137
15,sep,10,scincl,title,simcse,title,model,0.20459999999999998
15,sep,10,scincl,title,scincl,abstract,input,0.2843
15,sep,10,scincl,title,scincl,title_abstract,input,0.39580000000000004
15,sep,10,scibert,title,bert,title,model,0.1439
15,sep,10,scibert,title,mpnet,title,model,0.1204
15,sep,10,scibert,title,minilm,title,model,0.11579999999999999
15,sep,10,scibert,title,pubmedbert,title,model,0.20790000000000003
15,sep,10,scibert,title,biobert,title,model,0.1432
15,sep,10,scibert,title,simcse,title,model,0.14079999999999998
15,sep,10,scibert,title,scibert,abstract,input,0.0776
15,sep,10,scibert,title,scibert,title_abstract,input,0.08299999999999999
15,sep,10,bert,title,mpnet,title,model,0.16999999999999998
15,sep,10,bert,title,minilm,title,model,0.1764
15,sep,10,bert,title,pubmedbert,title,model,0.1756
15,sep,10,bert,title,biobert,title,model,0.1565
15,sep,10,bert,title,simcse,title,model,0.2333
15,sep,10,bert,title,bert,abstract,input,0.0618
15,sep,10,bert,title,bert,title_abstract,input,0.0661
15,sep,10,mpnet,title,minilm,title,model,0.5564
15,sep,10,mpnet,title,pubmedbert,title,model,0.2444
15,sep,10,mpnet,title,biobert,title,model,0.2253
15,sep,10,mpnet,title,simcse,title,model,0.238
15,sep,10,mpnet,title,mpnet,abstract,input,0.37120000000000003
15,sep,10,mpnet,title,mpnet,title_abstract,input,0.45289999999999997
15,sep,10,minilm,title,pubmedbert,title,model,0.22559999999999997
15,sep,10,minilm,title,biobert,title,model,0.2132
15,sep,10,minilm,title,simcse,title,model,0.2375
15,sep,10,minilm,title,minilm,abstract,input,0.3174
15,sep,10,minilm,title,minilm,title_abstract,input,0.40650000000000003
15,sep,10,pubmedbert,title,biobert,title,model,0.2352
15,sep,10,pubmedbert,title,simcse,title,model,0.22269999999999998
15,sep,10,pubmedbert,title,pubmedbert,abstract,input,0.1577
15,sep,10,pubmedbert,title,pubmedbert,title_abstract,input,0.1887
15,sep,10,biobert,title,simcse,title,model,0.1934
15,sep,10,biobert,title,biobert,abstract,input,0.1537
15,sep,10,biobert,title,biobert,title_abstract,input,0.1944
15,sep,10,simcse,title,simcse,abstract,input,0.1189
15,sep,10,simcse,title,simcse,title_abstract,input,0.1525
15,sep,10,specter,abstract,specter2,abstract,model,0.3463
15,sep,10,specter,abstract,scincl,abstract,model,0.42779999999999996
15,sep,10,specter,abstract,scibert,abstract,model,0.1486
15,sep,10,specter,abstract,bert,abstract,model,0.1384
15,sep,10,specter,abstract,mpnet,abstract,model,0.39649999999999996
15,sep,10,specter,abstract,minilm,abstract,model,0.3666
15,sep,10,specter,abstract,pubmedbert,abstract,model,0.3026
15,sep,10,specter,abstract,biobert,abstract,model,0.2733
15,sep,10,specter,abstract,simcse,abstract,model,0.20470000000000002
15,sep,10,specter,abstract,specter,title_abstract,input,0.6051
15,sep,10,specter2,abstract,scincl,abstract,model,0.3811
15,sep,10,specter2,abstract,scibert,abstract,model,0.1477
15,sep,10,specter2,abstract,bert,abstract,model,0.1187
15,sep,10,specter2,abstract,mpnet,abstract,model,0.4003
15,sep,10,specter2,abstract,minilm,abstract,model,0.361
15,sep,10,specter2,abstract,pubmedbert,abstract,model,0.2913
15,sep,10,specter2,abstract,biobert,abstract,model,0.2481
15,sep,10,specter2,abstract,simcse,abstract,model,0.1803
15,sep,10,specter2,abstract,specter2,title_abstract,input,0.6637
15,sep,10,scincl,abstract,scibert,abstract,model,0.1486
15,sep,10,scincl,abstract,bert,abstract,model,0.12279999999999999
15,sep,10,scincl,abstract,mpnet,abstract,model,0.4558
15,sep,10,scincl,abstract,minilm,abstract,model,0.4088
15,sep,10,scincl,abstract,pubmedbert,abstract,model,0.3004
15,sep,10,scincl,abstract,biobert,abstract,model,0.2596
15,sep,10,scincl,abstract,simcse,abstract,model,0.193
15,sep,10,scincl,abstract,scincl,title_abstract,input,0.6881999999999999
15,sep,10,scibert,abstract,bert,abstract,model,0.1641
15,sep,10,scibert,abstract,mpnet,abstract,model,0.1376
15,sep,10,scibert,abstract,minilm,abstract,model,0.1365
15,sep,10,scibert,abstract,pubmedbert,abstract,model,0.25179999999999997
15,sep,10,scibert,abstract,biobert,abstract,model,0.2686
15,sep,10,scibert,abstract,simcse,abstract,model,0.17070000000000002
15,sep,10,scibert,abstract,scibert,title_abstract,input,0.6167
15,sep,10,bert,abstract,mpnet,abstract,model,0.1265
15,sep,10,bert,abstract,minilm,abstract,model,0.1247
15,sep,10,bert,abstract,pubmedbert,abstract,model,0.20779999999999998
15,sep,10,bert,abstract,biobert,abstract,model,0.22690000000000002
15,sep,10,bert,abstract,simcse,abstract,model,0.22160000000000002
15,sep,10,bert,abstract,bert,title_abstract,input,0.5408000000000001
15,sep,10,mpnet,abstract,minilm,abstract,model,0.5516
15,sep,10,mpnet,abstract,pubmedbert,abstract,model,0.31520000000000004
15,sep,10,mpnet,abstract,biobert,abstract,model,0.2647
15,sep,10,mpnet,abstract,simcse,abstract,model,0.2072
15,sep,10,mpnet,abstract,mpnet,title_abstract,input,0.7842
15,sep,10,minilm,abstract,pubmedbert,abstract,model,0.2992
15,sep,10,minilm,abstract,biobert,abstract,model,0.257
15,sep,10,minilm,abstract,simcse,abstract,model,0.2164
15,sep,10,minilm,abstract,minilm,title_abstract,input,0.7442
15,sep,10,pubmedbert,abstract,biobert,abstract,model,0.4569
15,sep,10,pubmedbert,abstract,simcse,abstract,model,0.2884
15,sep,10,pubmedbert,abstract,pubmedbert,title_abstract,input,0.8164999999999999
15,sep,10,biobert,abstract,simcse,abstract,model,0.28559999999999997
15,sep,10,biobert,abstract,biobert,title_abstract,input,0.8036
15,sep,10,simcse,abstract,simcse,title_abstract,input,0.702
15,sep,10,specter,title_abstract,specter2,title_abstract,model,0.36960000000000004
15,sep,10,specter,title_abstract,scincl,title_abstract,model,0.45119999999999993
15,sep,10,specter,title_abstract,scibert,title_abstract,model,0.148
15,sep,10,specter,title_abstract,bert,title_abstract,model,0.1272
15,sep,10,specter,title_abstract,mpnet,title_abstract,model,0.4263
15,sep,10,specter,title_abstract,minilm,title_abstract,model,0.3894
15,sep,10,specter,title_abstract,pubmedbert,title_abstract,model,0.3255
15,sep,10,specter,title_abstract,biobert,title_abstract,model,0.2958
15,sep,10,specter,title_abstract,simcse,title_abstract,model,0.21669999999999998
15,sep,10,specter2,title_abstract,scincl,title_abstract,model,0.3957
15,sep,10,specter2,title_abstract,scibert,title_abstract,model,0.1399
15,sep,10,specter2,title_abstract,bert,title_abstract,model,0.1142
15,sep,10,specter2,title_abstract,mpnet,title_abstract,model,0.4126
15,sep,10,specter2,title_abstract,minilm,title_abstract,model,0.3749
15,sep,10,specter2,title_abstract,pubmedbert,title_abstract,model,0.2975
15,sep,10,specter2,title_abstract,biobert,title_abstract,model,0.25579999999999997
15,sep,10,specter2,title_abstract,simcse,title_abstract,model,0.1883
15,sep,10,scincl,title_abstract,scibert,title_abstract,model,0.1357
15,sep,10,scincl,title_abstract,bert,title_abstract,model,0.11810000000000001
15,sep,10,scincl,title_abstract,mpnet,title_abstract,model,0.46230000000000004
15,sep,10,scincl,title_abstract,minilm,title_abstract,model,0.41879999999999995
15,sep,10,scincl,title_abstract,pubmedbert,title_abstract,model,0.3089
15,sep,10,scincl,title_abstract,biobert,title_abstract,model,0.2687
15,sep,10,scincl,title_abstract,simcse,title_abstract,model,0.1968
15,sep,10,scibert,title_abstract,bert,title_abstract,model,0.1461
15,sep,10,scibert,title_abstract,mpnet,title_abstract,model,0.1361
15,sep,10,scibert,title_abstract,minilm,title_abstract,model,0.1261
15,sep,10,scibert,title_abstract,pubmedbert,title_abstract,model,0.2398
15,sep,10,scibert,title_abstract,biobert,title_abstract,model,0.2468
15,sep,10,scibert,title_abstract,simcse,title_abstract,model,0.1671
15,sep,10,bert,title_abstract,mpnet,title_abstract,model,0.1252
15,sep,10,bert,title_abstract,minilm,title_abstract,model,0.118
15,sep,10,bert,title_abstract,pubmedbert,title_abstract,model,0.1951
15,sep,10,bert,title_abstract,biobert,title_abstract,model,0.2184
15,sep,10,bert,title_abstract,simcse,title_abstract,model,0.2102
