field_id,recipe,model_a,input_a,model_b,input_b,kind,cka_debiased
27,sep,minilm,abstract,biobert,abstract,model,0.5285914524930501
27,sep,minilm,abstract,simcse,abstract,model,0.4603797166967607
27,sep,minilm,abstract,minilm,title_abstract,input,0.9702936340719116
27,sep,pubmedbert,abstract,biobert,abstract,model,0.7854664288901251
27,sep,pubmedbert,abstract,simcse,abstract,model,0.5830206491969093
27,sep,pubmedbert,abstract,pubmedbert,title_abstract,input,0.9853071585953015
27,sep,biobert,abstract,simcse,abstract,model,0.5813614962123546
27,sep,biobert,abstract,biobert,title_abstract,input,0.9889937352398706
27,sep,simcse,abstract,simcse,title_abstract,input,0.9701067712511253
27,sep,specter,title_abstract,specter2,title_abstract,model,0.7185146904417692
27,sep,specter,title_abstract,scincl,title_abstract,model,0.7694453997221213
27,sep,specter,title_abstract,scibert,title_abstract,model,0.321825750626619
27,sep,specter,title_abstract,bert,title_abstract,model,0.11138170017728273
27,sep,specter,title_abstract,mpnet,title_abstract,model,0.7493249803065796
27,sep,specter,title_abstract,minilm,title_abstract,model,0.6866717477112991
27,sep,specter,title_abstract,pubmedbert,title_abstract,model,0.6671030860411118
27,sep,specter,title_abstract,biobert,title_abstract,model,0.5943438797495001
27,sep,specter,title_abstract,simcse,title_abstract,model,0.4325453389795321
27,sep,specter2,title_abstract,scincl,title_abstract,model,0.7920212226628444
27,sep,specter2,title_abstract,scibert,title_abstract,model,0.30548928592496133
27,sep,specter2,title_abstract,bert,title_abstract,model,0.10130732323200722
27,sep,specter2,title_abstract,mpnet,title_abstract,model,0.7201146036504879
27,sep,specter2,title_abstract,minilm,title_abstract,model,0.6598584930160588
27,sep,specter2,title_abstract,pubmedbert,title_abstract,model,0.637037258946044
27,sep,specter2,title_abstract,biobert,title_abstract,model,0.5432737066137022
27,sep,specter2,title_abstract,simcse,title_abstract,model,0.37263940494705583
27,sep,scincl,title_abstract,scibert,title_abstract,model,0.3007191929389403
27,sep,scincl,title_abstract,bert,title_abstract,model,0.10471886360115507
27,sep,scincl,title_abstract,mpnet,title_abstract,model,0.7531608089041778
27,sep,scincl,title_abstract,minilm,title_abstract,model,0.6904503786169267
27,sep,scincl,title_abstract,pubmedbert,title_abstract,model,0.6455504035909017
27,sep,scincl,title_abstract,biobert,title_abstract,model,0.5560991779991353
27,sep,scincl,title_abstract,simcse,title_abstract,model,0.40296756677442014
27,sep,scibert,title_abstract,bert,title_abstract,model,0.16902372701903307
27,sep,scibert,title_abstract,mpnet,title_abstract,model,0.28683180801912633
27,sep,scibert,title_abstract,minilm,title_abstract,model,0.2840101458065593
27,sep,scibert,title_abstract,pubmedbert,title_abstract,model,0.525495821946759
27,sep,scibert,title_abstract,biobert,title_abstract,model,0.5196876895358851
27,sep,scibert,title_abstract,simcse,title_abstract,model,0.40886967217714826
27,sep,bert,title_abstract,mpnet,title_abstract,model,0.10668544336941285
27,sep,bert,title_abstract,minilm,title_abstract,model,0.1177558969186235
27,sep,bert,title_abstract,pubmedbert,title_abstract,model,0.19492386941129303
27,sep,bert,title_abstract,biobert,title_abstract,model,0.21975640951275358
27,sep,bert,title_abstract,simcse,title_abstract,model,0.20500187418280144
27,sep,mpnet,title_abstract,minilm,title_abstract,model,0.7958249395556953
27,sep,mpnet,title_abstract,pubmedbert,title_abstract,model,0.6378924833627474
27,sep,mpnet,title_abstract,biobert,title_abstract,model,0.5597984233852604
27,sep,mpnet,title_abstract,simcse,title_abstract,model,0.42468617726363883
27,sep,minilm,title_abstract,pubmedbert,title_abstract,model,0.6007141862505756
27,sep,minilm,title_abstract,biobert,title_abstract,model,0.5416834525490302
27,sep,minilm,title_abstract,simcse,title_abstract,model,0.4606249716691194
27,sep,pubmedbert,title_abstract,biobert,title_abstract,model,0.7843111783756093
27,sep,pubmedbert,title_abstract,simcse,title_abstract,model,0.5865477466712504
27,sep,biobert,title_abstract,simcse,title_abstract,model,0.580795877386052
28,mean,specter,title,specter2,title,model,0.7166036657331627
28,mean,specter,title,scincl,title,model,0.7113177575957342
28,mean,specter,title,scibert,title,model,0.5376504203062775
28,mean,specter,title,bert,title,model,0.531000728159221
28,mean,specter,title,mpnet,title,model,0.6933239818445325
28,mean,specter,title,minilm,title,model,0.6513883655653393
28,mean,specter,title,pubmedbert,title,model,0.5523516286565806
28,mean,specter,title,biobert,title,model,0.3685406652861127
28,mean,specter,title,simcse,title,model,0.4812353267496952
28,mean,specter,title,specter,abstract,input,0.7246565391759224
28,mean,specter,title,specter,title_abstract,input,0.8052009881924943
28,mean,specter2,title,scincl,title,model,0.8196812155917347
28,mean,specter2,title,scibert,title,model,0.5671556814750244
28,mean,specter2,title,bert,title,model,0.5320496561446694
28,mean,specter2,title,mpnet,title,model,0.7327618971975275
28,mean,specter2,title,minilm,title,model,0.681658968319052
28,mean,specter2,title,pubmedbert,title,model,0.566285697836321
28,mean,specter2,title,biobert,title,model,0.3773148113364469
28,mean,specter2,title,simcse,title,model,0.4706016413954687
28,mean,specter2,title,specter2,abstract,input,0.7496950935518586
28,mean,specter2,title,specter2,title_abstract,input,0.8207883062376744
28,mean,scincl,title,scibert,title,model,0.5551038576483445
28,mean,scincl,title,bert,title,model,0.5379590554486314
28,mean,scincl,title,mpnet,title,model,0.7165560427687445
28,mean,scincl,title,minilm,title,model,0.6740518156533809
28,mean,scincl,title,pubmedbert,title,model,0.5552608742565112
28,mean,scincl,title,biobert,title,model,0.3715432118419348
28,mean,scincl,title,simcse,title,model,0.4775111389621122
28,mean,scincl,title,scincl,abstract,input,0.7748687100442784
28,mean,scincl,title,scincl,title_abstract,input,0.8294515369690468
28,mean,scibert,title,bert,title,model,0.5250139147968198
28,mean,scibert,title,mpnet,title,model,0.5028262388958239
28,mean,scibert,title,minilm,title,model,0.47288661507943336
28,mean,scibert,title,pubmedbert,title,model,0.6235049333109088
28,mean,scibert,title,biobert,title,model,0.3872846998710505
28,mean,scibert,title,simcse,title,model,0.43947486121716595
28,mean,scibert,title,scibert,abstract,input,0.4399919185686392
28,mean,scibert,title,scibert,title_abstract,input,0.47495367539822125
28,mean,bert,title,mpnet,title,model,0.5536174144154414
28,mean,bert,title,minilm,title,model,0.5626831984508888
28,mean,bert,title,pubmedbert,title,model,0.6170093937559589
28,mean,bert,title,biobert,title,model,0.42400619442410936
28,mean,bert,title,simcse,title,model,0.6792098605556705
28,mean,bert,title,bert,abstract,input,0.6398381584926233
28,mean,bert,title,bert,title_abstract,input,0.6738290777601864
28,mean,mpnet,title,minilm,title,model,0.8031303108030885
28,mean,mpnet,title,pubmedbert,title,model,0.5155151729253593
28,mean,mpnet,title,biobert,title,model,0.3670763093576666
28,mean,mpnet,title,simcse,title,model,0.5010090741088734
28,mean,mpnet,title,mpnet,abstract,input,0.7884504348547009
28,mean,mpnet,title,mpnet,title_abstract,input,0.8309125840602563
28,mean,minilm,title,pubmedbert,title,model,0.487381591980462
28,mean,minilm,title,biobert,title,model,0.352542594717503
28,mean,minilm,title,simcse,title,model,0.5226431360553271
28,mean,minilm,title,minilm,abstract,input,0.7120180588667537
28,mean,minilm,title,minilm,title_abstract,input,0.7668525631734613
28,mean,pubmedbert,title,biobert,title,model,0.449667510229796
28,mean,pubmedbert,title,simcse,title,model,0.47924552637587836
28,mean,pubmedbert,title,pubmedbert,abstract,input,0.5310132611503673
28,mean,pubmedbert,title,pubmedbert,title_abstract,input,0.5644540944401409
28,mean,biobert,title,simcse,title,model,0.3322035912349724
28,mean,biobert,title,biobert,abstract,input,0.3577970511610553
28,mean,biobert,title,biobert,title_abstract,input,0.41475014094466517
28,mean,simcse,title,simcse,abstract,input,0.4623526530622006
28,mean,simcse,title,simcse,title_abstract,input,0.5177108555940988
28,mean,specter,abstract,specter2,abstract,model,0.7634339810178912
28,mean,specter,abstract,scincl,abstract,model,0.7778730316040772
28,mean,specter,abstract,scibert,abstract,model,0.5593411179569896
28,mean,specter,abstract,bert,abstract,model,0.5458455102046594
28,mean,specter,abstract,mpnet,abstract,model,0.7704032857032801
28,mean,specter,abstract,minilm,abstract,model,0.7256192745272639
28,mean,specter,abstract,pubmedbert,abstract,model,0.5400981462641682
28,mean,specter,abstract,biobert,abstract,model,0.6070134262159852
28,mean,specter,abstract,simcse,abstract,model,0.4928307388657354
28,mean,specter,abstract,specter,title_abstract,input,0.9650320640785013
28,mean,specter2,abstract,scincl,abstract,model,0.8387516049603616
28,mean,specter2,abstract,scibert,abstract,model,0.563258718481331
28,mean,specter2,abstract,bert,abstract,model,0.5382801619126829
28,mean,specter2,abstract,mpnet,abstract,model,0.789034917823266
28,mean,specter2,abstract,minilm,abstract,model,0.7354635816868704
28,mean,specter2,abstract,pubmedbert,abstract,model,0.5335843687075015
28,mean,specter2,abstract,biobert,abstract,model,0.6109178644290014
28,mean,specter2,abstract,simcse,abstract,model,0.47952973049142283
28,mean,specter2,abstract,specter2,title_abstract,input,0.9705893016868056
28,mean,scincl,abstract,scibert,abstract,model,0.562847650761621
28,mean,scincl,abstract,bert,abstract,model,0.5788363780076528
28,mean,scincl,abstract,mpnet,abstract,model,0.8156950265415048
28,mean,scincl,abstract,minilm,abstract,model,0.7696443251433417
28,mean,scincl,abstract,pubmedbert,abstract,model,0.5364962145174731
28,mean,scincl,abstract,biobert,abstract,model,0.616386247259325
28,mean,scincl,abstract,simcse,abstract,model,0.5113251399521807
28,mean,scincl,abstract,scincl,title_abstract,input,0.981786982274634
28,mean,scibert,abstract,bert,abstract,model,0.7141776515808612
28,mean,scibert,abstract,mpnet,abstract,model,0.5533678663283716
28,mean,scibert,abstract,minilm,abstract,model,0.5493921640520157
28,mean,scibert,abstract,pubmedbert,abstract,model,0.8545604744407144
28,mean,scibert,abstract,biobert,abstract,model,0.8680990932738976
28,mean,scibert,abstract,simcse,abstract,model,0.6240917923384398
28,mean,scibert,abstract,scibert,title_abstract,input,0.9903252359714785
28,mean,bert,abstract,mpnet,abstract,model,0.6057980733389512
28,mean,bert,abstract,minilm,abstract,model,0.6228934525851632
28,mean,bert,abstract,pubmedbert,abstract,model,0.7386096069262902
28,mean,bert,abstract,biobert,abstract,model,0.7880707513489065
28,mean,bert,abstract,simcse,abstract,model,0.7802455430246935
28,mean,bert,abstract,bert,title_abstract,input,0.992958205857305
28,mean,mpnet,abstract,minilm,abstract,model,0.8500702205995526
28,mean,mpnet,abstract,pubmedbert,abstract,model,0.5436567962703971
28,mean,mpnet,abstract,biobert,abstract,model,0.6277376080490628
28,mean,mpnet,abstract,simcse,abstract,model,0.5277865873187924
28,mean,mpnet,abstract,mpnet,title_abstract,input,0.987195418062893
28,mean,minilm,abstract,pubmedbert,abstract,model,0.5333407987648413
28,mean,minilm,abstract,biobert,abstract,model,0.6138320916422756
28,mean,minilm,abstract,simcse,abstract,model,0.5581992296948192
28,mean,minilm,abstract,minilm,title_abstract,input,0.9778318370328434
28,mean,pubmedbert,abstract,biobert,abstract,model,0.8735705053505337
28,mean,pubmedbert,abstract,simcse,abstract,model,0.6274139441995723
28,mean,pubmedbert,abstract,pubmedbert,title_abstract,input,0.9916845810896474
28,mean,biobert,abstract,simcse,abstract,model,0.666923629328118
28,mean,biobert,abstract,biobert,title_abstract,input,0.9876418407928887
28,mean,simcse,abstract,simcse,title_abstract,input,0.9753475953277041
28,mean,specter,title_abstract,specter2,title_abstract,model,0.7704595452784155
28,mean,specter,title_abstract,scincl,title_abstract,model,0.7874152787354947
28,mean,specter,title_abstract,scibert,title_abstract,model,0.5797693876593779
28,mean,specter,title_abstract,bert,title_abstract,model,0.5629983396835713
28,mean,specter,title_abstract,mpnet,title_abstract,model,0.7829299395804183
28,mean,specter,title_abstract,minilm,title_abstract,model,0.7379836344675121
28,mean,specter,title_abstract,pubmedbert,title_abstract,model,0.5502530058826747
28,mean,specter,title_abstract,biobert,title_abstract,model,0.6231633976036317
28,mean,specter,title_abstract,simcse,title_abstract,model,0.5049291277293999
28,mean,specter2,title_abstract,scincl,title_abstract,model,0.8387497053134735
28,mean,specter2,title_abstract,scibert,title_abstract,model,0.5846177162451175
28,mean,specter2,title_abstract,bert,title_abstract,model,0.5541542318027057
28,mean,specter2,title_abstract,mpnet,title_abstract,model,0.7896879264976848
28,mean,specter2,title_abstract,minilm,title_abstract,model,0.7371585886845105
28,mean,specter2,title_abstract,pubmedbert,title_abstract,model,0.5451842928636418
28,mean,specter2,title_abstract,biobert,title_abstract,model,0.6256967594975101
28,mean,specter2,title_abstract,simcse,title_abstract,model,0.4922644467953813
28,mean,scincl,title_abstract,scibert,title_abstract,model,0.5834822855459787
28,mean,scincl,title_abstract,bert,title_abstract,model,0.5933319704719735
28,mean,scincl,title_abstract,mpnet,title_abstract,model,0.8200195585071071
28,mean,scincl,title_abstract,minilm,title_abstract,model,0.7728377920384131
28,mean,scincl,title_abstract,pubmedbert,title_abstract,model,0.5457364344385545
28,mean,scincl,title_abstract,biobert,title_abstract,model,0.6294483739339237
28,mean,scincl,title_abstract,simcse,title_abstract,model,0.5228960867762081
28,mean,scibert,title_abstract,bert,title_abstract,model,0.7176002839197951
28,mean,scibert,title_abstract,mpnet,title_abstract,model,0.5703828253984508
28,mean,scibert,title_abstract,minilm,title_abstract,model,0.5625195184876305
28,mean,scibert,title_abstract,pubmedbert,title_abstract,model,0.8555171616159069
28,mean,scibert,title_abstract,biobert,title_abstract,model,0.8611532165402451
28,mean,scibert,title_abstract,simcse,title_abstract,model,0.6297568810967749
28,mean,bert,title_abstract,mpnet,title_abstract,model,0.6103828540756098
28,mean,bert,title_abstract,minilm,title_abstract,model,0.6244720442196221
28,mean,bert,title_abstract,pubmedbert,title_abstract,model,0.7381989180740978
28,mean,bert,title_abstract,biobert,title_abstract,model,0.7860943496855813
28,mean,bert,title_abstract,simcse,title_abstract,model,0.7776640897944835
28,mean,mpnet,title_abstract,minilm,title_abstract,model,0.850873577108281
28,mean,mpnet,title_abstract,pubmedbert,title_abstract,model,0.549288268695156
28,mean,mpnet,title_abstract,biobert,title_abstract,model,0.6380784765720685
28,mean,mpnet,title_abstract,simcse,title_abstract,model,0.532734881310754
28,mean,minilm,title_abstract,pubmedbert,title_abstract,model,0.5366762702121426
28,mean,minilm,title_abstract,biobert,title_abstract,model,0.6213680544543647
28,mean,minilm,title_abstract,simcse,title_abstract,model,0.5615927794818067
28,mean,pubmedbert,title_abstract,biobert,title_abstract,model,0.8648764267193496
