field_id,model_a,input_a,model_b,input_b,kind,rows,cka_debiased,rsa_spearman
33,simcse,title,simcse,title_abstract,input,1000,0.4443372213984277,0.4046247107285596
33,specter,abstract,specter2,abstract,model,1000,0.6847006047014782,0.5691160082767902
33,specter,abstract,scincl,abstract,model,1000,0.7709204355387247,0.7149585829073964
33,specter,abstract,scibert,abstract,model,1000,0.46487617509112916,0.34875078436237694
33,specter,abstract,bert,abstract,model,1000,0.48101718547825095,0.2952674951416689
33,specter,abstract,mpnet,abstract,model,1000,0.6710092813384242,0.6000905509262264
33,specter,abstract,minilm,abstract,model,1000,0.6534669086812354,0.5777557572658893
33,specter,abstract,pubmedbert,abstract,model,1000,0.40858283244785093,0.3503989026194979
33,specter,abstract,biobert,abstract,model,1000,0.4688299735618713,0.3219733695249339
33,specter,abstract,simcse,abstract,model,1000,0.5109238699774724,0.28974837897437106
33,specter,abstract,specter,title_abstract,input,1000,0.9416969289639683,0.9356104346900248
33,specter2,abstract,scincl,abstract,model,1000,0.7782425994782848,0.6731997501734992
33,specter2,abstract,scibert,abstract,model,1000,0.5500031559623818,0.29086999991517526
33,specter2,abstract,bert,abstract,model,1000,0.5305154801635085,0.19683746030409388
33,specter2,abstract,mpnet,abstract,model,1000,0.7168160072660626,0.6307373310753432
33,specter2,abstract,minilm,abstract,model,1000,0.6701604994878598,0.5685405164468531
33,specter2,abstract,pubmedbert,abstract,model,1000,0.44981403147938515,0.24219800253099522
33,specter2,abstract,biobert,abstract,model,1000,0.5159404916193328,0.2308226387785576
33,specter2,abstract,simcse,abstract,model,1000,0.5272855731447439,0.23858720319696874
33,specter2,abstract,specter2,title_abstract,input,1000,0.9141270724441362,0.8939845490369629
33,scincl,abstract,scibert,abstract,model,1000,0.507377366932766,0.30842603433606475
33,scincl,abstract,bert,abstract,model,1000,0.5208879997945544,0.19311929697579835
33,scincl,abstract,mpnet,abstract,model,1000,0.7088104929376206,0.6217281923658214
33,scincl,abstract,minilm,abstract,model,1000,0.6853069391956892,0.5780081341910212
33,scincl,abstract,pubmedbert,abstract,model,1000,0.45661282836106354,0.2971700569249259
33,scincl,abstract,biobert,abstract,model,1000,0.5070406089764077,0.25682712972156757
33,scincl,abstract,simcse,abstract,model,1000,0.537234905522025,0.2043451273673635
33,scincl,abstract,scincl,title_abstract,input,1000,0.9580762112585904,0.9597453550868612
33,scibert,abstract,bert,abstract,model,1000,0.7716967013666962,0.7247080290882707
33,scibert,abstract,mpnet,abstract,model,1000,0.5277890634058495,0.4148293581350734
33,scibert,abstract,minilm,abstract,model,1000,0.4880279423425103,0.3882555619351366
33,scibert,abstract,pubmedbert,abstract,model,1000,0.7914995205061895,0.8326427907086085
33,scibert,abstract,biobert,abstract,model,1000,0.829528469269563,0.8294842182907114
33,scibert,abstract,simcse,abstract,model,1000,0.627137891591008,0.5004072986400195
33,scibert,abstract,scibert,title_abstract,input,1000,0.9844037685415803,0.9855049643962688
33,bert,abstract,mpnet,abstract,model,1000,0.5738711503398941,0.3956194060310488
33,bert,abstract,minilm,abstract,model,1000,0.5416432611633991,0.40913330083033517
33,bert,abstract,pubmedbert,abstract,model,1000,0.7229386790253529,0.7803306879803288
33,bert,abstract,biobert,abstract,model,1000,0.7813085738874213,0.814182575522953
33,bert,abstract,simcse,abstract,model,1000,0.7783634976369389,0.7392621284851544
33,bert,abstract,bert,title_abstract,input,1000,0.9820482078040914,0.985092155750736
33,mpnet,abstract,minilm,abstract,model,1000,0.7957413981392351,0.7805017863267546
33,mpnet,abstract,pubmedbert,abstract,model,1000,0.44666647240965085,0.38857272668943005
33,mpnet,abstract,biobert,abstract,model,1000,0.52044052017833,0.38940667859101474
33,mpnet,abstract,simcse,abstract,model,1000,0.5642858455189124,0.4347260467643132
33,mpnet,abstract,mpnet,title_abstract,input,1000,0.9662297304735962,0.9612204183810492
33,minilm,abstract,pubmedbert,abstract,model,1000,0.42061586640827353,0.37697220862693065
33,minilm,abstract,biobert,abstract,model,1000,0.4898916436596992,0.38973078533782707
33,minilm,abstract,simcse,abstract,model,1000,0.5753598423057016,0.4816560042476401
33,minilm,abstract,minilm,title_abstract,input,1000,0.9604616905368513,0.9573010369387557
33,pubmedbert,abstract,biobert,abstract,model,1000,0.8404553108209616,0.8736606906646516
33,pubmedbert,abstract,simcse,abstract,model,1000,0.5797087028684937,0.5369874513689692
33,pubmedbert,abstract,pubmedbert,title_abstract,input,1000,0.9728016556549778,0.9783382391363501
33,biobert,abstract,simcse,abstract,model,1000,0.6362957028558286,0.5798673309201684
33,biobert,abstract,biobert,title_abstract,input,1000,0.9718875142119695,0.9746531919426369
33,simcse,abstract,simcse,title_abstract,input,1000,0.9727895507497877,0.9729805036809492
33,specter,title_abstract,specter2,title_abstract,model,1000,0.6766047415383396,0.5788892604132229
33,specter,title_abstract,scincl,title_abstract,model,1000,0.7821303772162947,0.7363113564992773
33,specter,title_abstract,scibert,title_abstract,model,1000,0.47089944191349664,0.3546288123765723
33,specter,title_abstract,bert,title_abstract,model,1000,0.4879126664180986,0.29190487295326345
33,specter,title_abstract,mpnet,title_abstract,model,1000,0.6801603811836487,0.604710330412275
33,specter,title_abstract,minilm,title_abstract,model,1000,0.6608886951079487,0.5818702591796777
33,specter,title_abstract,pubmedbert,title_abstract,model,1000,0.40956171665432534,0.35466025045365074
33,specter,title_abstract,biobert,title_abstract,model,1000,0.467470465071984,0.3232874232267182
33,specter,title_abstract,simcse,title_abstract,model,1000,0.5222248919646961,0.28298767218246773
33,specter2,title_abstract,scincl,title_abstract,model,1000,0.7609980676218987,0.6586331064595826
33,specter2,title_abstract,scibert,title_abstract,model,1000,0.555302913991744,0.3336028392735071
33,specter2,title_abstract,bert,title_abstract,model,1000,0.5326742810571433,0.24496209354790613
33,specter2,title_abstract,mpnet,title_abstract,model,1000,0.7079209474318754,0.6325615915519006
33,specter2,title_abstract,minilm,title_abstract,model,1000,0.6633653376061214,0.5897902755764812
33,specter2,title_abstract,pubmedbert,title_abstract,model,1000,0.44501527639804606,0.28913232358482926
33,specter2,title_abstract,biobert,title_abstract,model,1000,0.5066555425449986,0.2694946169387366
33,specter2,title_abstract,simcse,title_abstract,model,1000,0.5314109995017143,0.31356711014041927
33,scincl,title_abstract,scibert,title_abstract,model,1000,0.5096148321123749,0.3172279161790698
33,scincl,title_abstract,bert,title_abstract,model,1000,0.5200676425836965,0.19669994687524953
33,scincl,title_abstract,mpnet,title_abstract,model,1000,0.707840605046721,0.6187354573848372
33,scincl,title_abstract,minilm,title_abstract,model,1000,0.6852251792627175,0.5774106093275291
33,scincl,title_abstract,pubmedbert,title_abstract,model,1000,0.4504295778903433,0.3033067091512679
33,scincl,title_abstract,biobert,title_abstract,model,1000,0.5009154107912247,0.26050735301426786
33,scincl,title_abstract,simcse,title_abstract,model,1000,0.5459882325704775,0.2165925897839814
33,scibert,title_abstract,bert,title_abstract,model,1000,0.777493227567999,0.7229049765327681
33,scibert,title_abstract,mpnet,title_abstract,model,1000,0.5307089770126825,0.41803982740760054
33,scibert,title_abstract,minilm,title_abstract,model,1000,0.5019614263621454,0.39696037111440013
33,scibert,title_abstract,pubmedbert,title_abstract,model,1000,0.7871316527222675,0.832197438569996
33,scibert,title_abstract,biobert,title_abstract,model,1000,0.8143616376138139,0.8145626035104019
33,scibert,title_abstract,simcse,title_abstract,model,1000,0.6351579287726523,0.49197842931444763
33,bert,title_abstract,mpnet,title_abstract,model,1000,0.573089807096288,0.40711483622628697
33,bert,title_abstract,minilm,title_abstract,model,1000,0.554277189936211,0.4110124768020313
33,bert,title_abstract,pubmedbert,title_abstract,model,1000,0.7200483364353518,0.7664780504301943
33,bert,title_abstract,biobert,title_abstract,model,1000,0.7700308585587227,0.8039471919583686
33,bert,title_abstract,simcse,title_abstract,model,1000,0.7819406653769772,0.7267993591474983
33,mpnet,title_abstract,minilm,title_abstract,model,1000,0.8036089820250196,0.7906591084031467
33,mpnet,title_abstract,pubmedbert,title_abstract,model,1000,0.44180014393895617,0.3843926847684817
33,mpnet,title_abstract,biobert,title_abstract,model,1000,0.5079656749887271,0.39007503656118775
33,mpnet,title_abstract,simcse,title_abstract,model,1000,0.5782501917565821,0.463699184533248
33,minilm,title_abstract,pubmedbert,title_abstract,model,1000,0.42734759500699315,0.3781951311679878
33,minilm,title_abstract,biobert,title_abstract,model,1000,0.4903351309384915,0.3851399641243501
33,minilm,title_abstract,simcse,title_abstract,model,1000,0.5896145928048188,0.4915803636184512
33,pubmedbert,title_abstract,biobert,title_abstract,model,1000,0.8329063724285913,0.862139332988849
33,pubmedbert,title_abstract,simcse,title_abstract,model,1000,0.5799648475777293,0.5157138706777842
33,biobert,title_abstract,simcse,title_abstract,model,1000,0.6305204068922574,0.5617728397549319
34,specter,title,specter2,title,model,1000,0.7248044855027488,0.5704970155317419
34,specter,title,scincl,title,model,1000,0.7629121450918966,0.6448542980981354
34,specter,title,scibert,title,model,1000,0.5545335146650718,0.3792950083652378
34,specter,title,bert,title,model,1000,0.5378133767909467,0.3197756492564391
34,specter,title,mpnet,title,model,1000,0.6992080441421505,0.5884711562561787
34,specter,title,minilm,title,model,1000,0.6356981490180983,0.5384311755260776
34,specter,title,pubmedbert,title,model,1000,0.5753848125637899,0.3619370967123429
34,specter,title,biobert,title,model,1000,0.3333853962645638,0.20746976890167493
34,specter,title,simcse,title,model,1000,0.47302588834477494,0.33142934793507384
34,specter,title,specter,abstract,input,1000,0.7489627456008722,0.6761590635748986
34,specter,title,specter,title_abstract,input,1000,0.830982549331501,0.7719967344594876
34,specter2,title,scincl,title,model,1000,0.8145567471822311,0.6535202638143008
34,specter2,title,scibert,title,model,1000,0.5376706181109315,0.31729904517274726
34,specter2,title,bert,title,model,1000,0.4904770500830931,0.24467236936618075
34,specter2,title,mpnet,title,model,1000,0.7274196271128824,0.5725790140939475
34,specter2,title,minilm,title,model,1000,0.6675268134394464,0.5268824824907059
34,specter2,title,pubmedbert,title,model,1000,0.5439852376678931,0.28131355477328424
34,specter2,title,biobert,title,model,1000,0.3097516642085879,0.14765620405064034
34,specter2,title,simcse,title,model,1000,0.45121789690625685,0.27561688286003905
34,specter2,title,specter2,abstract,input,1000,0.755851654507624,0.6425353558153383
34,specter2,title,specter2,title_abstract,input,1000,0.8361540682358429,0.7484670402921627
34,scincl,title,scibert,title,model,1000,0.5486222971884454,0.3838205218420513
34,scincl,title,bert,title,model,1000,0.514008256916702,0.3617900168099754
34,scincl,title,mpnet,title,model,1000,0.7257344333205179,0.6472958815992398
34,scincl,title,minilm,title,model,1000,0.6641555902643175,0.6092738354571844
34,scincl,title,pubmedbert,title,model,1000,0.5435185412851333,0.31964928032812306
34,scincl,title,biobert,title,model,1000,0.31389104480636987,0.21172871164932233
34,scincl,title,simcse,title,model,1000,0.454348766554009,0.34885673467413886
34,scincl,title,scincl,abstract,input,1000,0.7788425528393809,0.7157249107918082
34,scincl,title,scincl,title_abstract,input,1000,0.8405263769558169,0.7871867631794666
34,scibert,title,bert,title,model,1000,0.5120033287133225,0.5185923515659806
34,scibert,title,mpnet,title,model,1000,0.4634933787590223,0.39491326810078314
34,scibert,title,minilm,title,model,1000,0.43436687465684337,0.389118446549296
34,scibert,title,pubmedbert,title,model,1000,0.6353196454007319,0.5857287276378216
34,scibert,title,biobert,title,model,1000,0.33029425336000867,0.3986210264165512
34,scibert,title,simcse,title,model,1000,0.4241359054877131,0.40896934124642215
34,scibert,title,scibert,abstract,input,1000,0.3548948237258123,0.2804828953357074
34,scibert,title,scibert,title_abstract,input,1000,0.3972608395222783,0.31799189080948004
34,bert,title,mpnet,title,model,1000,0.525763010284873,0.42919585461348947
34,bert,title,minilm,title,model,1000,0.5327337290311095,0.45006828410267063
34,bert,title,pubmedbert,title,model,1000,0.5880913352310182,0.6288844585187117
34,bert,title,biobert,title,model,1000,0.37149757615626705,0.4837756571764384
34,bert,title,simcse,title,model,1000,0.6450803948908254,0.6769565789253893
34,bert,title,bert,abstract,input,1000,0.5281338723424474,0.4837679364964179
34,bert,title,bert,title_abstract,input,1000,0.5795739499786092,0.5327652671609089
34,mpnet,title,minilm,title,model,1000,0.8068753444479762,0.8015706672644267
34,mpnet,title,pubmedbert,title,model,1000,0.505862554465167,0.3748817046522045
34,mpnet,title,biobert,title,model,1000,0.3034079232973889,0.24628959393522443
34,mpnet,title,simcse,title,model,1000,0.474663374548144,0.39311276325928307
34,mpnet,title,mpnet,abstract,input,1000,0.8164558937094528,0.7656828412217069
34,mpnet,title,mpnet,title_abstract,input,1000,0.8609278106153946,0.8178104224875278
34,minilm,title,pubmedbert,title,model,1000,0.47260209840198386,0.3721542727563859
34,minilm,title,biobert,title,model,1000,0.2849200017144052,0.24910830101576995
34,minilm,title,simcse,title,model,1000,0.4973397987123232,0.4276083874765213
34,minilm,title,minilm,abstract,input,1000,0.7291323039858343,0.6682938761697401
34,minilm,title,minilm,title_abstract,input,1000,0.7932900302582435,0.739390545286976
34,pubmedbert,title,biobert,title,model,1000,0.4067638090383519,0.5285782817924467
34,pubmedbert,title,simcse,title,model,1000,0.44992043896044753,0.4628912048497288
34,pubmedbert,title,pubmedbert,abstract,input,1000,0.3737637402511844,0.3500814980167009
34,pubmedbert,title,pubmedbert,title_abstract,input,1000,0.41519202996172716,0.3858163799145402
34,biobert,title,simcse,title,model,1000,0.2741007007469273,0.35023366374708376
34,biobert,title,biobert,abstract,input,1000,0.2580496905443859,0.2881972033639942
34,biobert,title,biobert,title_abstract,input,1000,0.32459126331974925,0.344008056404022
34,simcse,title,simcse,abstract,input,1000,0.4182111468669225,0.4091417946523538
34,simcse,title,simcse,title_abstract,input,1000,0.47103317516163185,0.4535320955728292
34,specter,abstract,specter2,abstract,model,1000,0.7645734166233349,0.6389180647167956
34,specter,abstract,scincl,abstract,model,1000,0.822757858055513,0.7285659418564144
34,specter,abstract,scibert,abstract,model,1000,0.5061008812522216,0.4146213065595529
34,specter,abstract,bert,abstract,model,1000,0.5349616567314841,0.3600246037935614
34,specter,abstract,mpnet,abstract,model,1000,0.792259496056992,0.7197473408543678
