field_id,metric,model_group,n,mean,median,min,max,p025,p975
19,neighbors_k25,one_biomedical,10,-0.0027407226562500054,-0.0032501220703125278,-0.005914306640625089,0.0019104003906249556,-0.0055306091308594445,0.0011855773925780978
19,neighbors_k25,both_biomedical,10,-0.0019824218749999955,-0.0020605468750000133,-0.0063085937500000355,0.003593750000000062,-0.0059658203125000225,0.0027324218750000477
19,neighbors_k50,all,10,-0.00250542534722224,-0.0025373263888888165,-0.004161892361111197,-0.00038216145833336324,-0.004120193142361191,-0.0005871907552083705
19,neighbors_k50,without_biomedical,10,-0.0028768833705357377,-0.002686593191964237,-0.005040457589285674,-0.0006773158482143438,-0.004972656249999945,-0.0008282209123884829
19,neighbors_k50,one_biomedical,10,-0.0018997192382812721,-0.0019793701171875455,-0.004060058593749971,0.0002471923828124556,-0.003948410034179682,0.00014378356933589676
19,neighbors_k50,both_biomedical,10,-0.0017958984374999876,-0.00203125000000004,-0.0038867187500000178,0.0012890625000000488,-0.003853759765624998,0.0010056152343750323
19,rsa_spearman,all,10,-0.005561722587307682,-0.0070057142193977184,-0.017199099449964228,0.00705081608416025,-0.015898062636874096,0.006422192600638672
19,rsa_spearman,without_biomedical,10,-0.0012947219797941555,-0.0025730210132184905,-0.010713092991211592,0.010856903950160257,-0.010379798898298511,0.010435638040274937
19,rsa_spearman,one_biomedical,10,-0.012661961805051636,-0.011898973861716122,-0.028886882801466562,0.001329233402104224,-0.027480795707085136,0.0003306301403076654
19,rsa_spearman,both_biomedical,10,-0.011433912113784795,-0.010706760539016535,-0.018839212799101834,-0.007974321250935557,-0.017602586907059063,-0.008224116403997507
20,cka_debiased,all,10,0.013017938955792441,0.012729470473722526,0.009173759147819815,0.018511661677883873,0.009265076208638387,0.017952516970398038
20,cka_debiased,without_biomedical,10,0.01829157205963572,0.01728675125156448,0.014565381900423335,0.023905163783331296,0.014817114793555264,0.023460268396786253
