field_id,repeat,condition,metric,model_group,medicine,comparison_field,medicine_minus_other
21,2,equal_subfield_composition,neighbors_k25,both_biomedical,0.5380078125,0.54599609375,-0.007988281250000062
21,2,equal_subfield_composition,neighbors_k50,all,0.3204963107638889,0.38787326388888893,-0.06737695312500003
21,2,equal_subfield_composition,neighbors_k50,without_biomedical,0.3268146623883928,0.38924455915178574,-0.062429896763392945
21,2,equal_subfield_composition,neighbors_k50,one_biomedical,0.293662109375,0.3724420166015625,-0.07877990722656253
21,2,equal_subfield_composition,neighbors_k50,both_biomedical,0.5729296875,0.596376953125,-0.023447265625000102
21,2,equal_subfield_composition,rsa_spearman,all,0.4654319380146465,0.6930523849078309,-0.22762044689318445
21,2,equal_subfield_composition,rsa_spearman,without_biomedical,0.462908695856379,0.6971100844740965,-0.2342013886177175
21,2,equal_subfield_composition,rsa_spearman,one_biomedical,0.44511800283457587,0.6733621581769997,-0.22824415534242387
21,2,equal_subfield_composition,rsa_spearman,both_biomedical,0.8611056813272672,0.894480424745697,-0.03337474341842983
21,2,observed_eligible_composition,cka_debiased,all,0.5391027561721974,0.7732713850058178,-0.23416862883362044
21,2,observed_eligible_composition,cka_debiased,without_biomedical,0.558525934061947,0.774893011750767,-0.21636707768882002
21,2,observed_eligible_composition,cka_debiased,one_biomedical,0.48724391861352556,0.7619244471409575,-0.27468052852743197
21,2,observed_eligible_composition,cka_debiased,both_biomedical,0.8249951761979611,0.9094168419850127,-0.08442166578705157
21,2,observed_eligible_composition,neighbors_k10,all,0.25309461805555555,0.26994032118055555,-0.016845703125
21,2,observed_eligible_composition,neighbors_k10,without_biomedical,0.2584437779017857,0.2726318359375,-0.014188058035714324
21,2,observed_eligible_composition,neighbors_k10,one_biomedical,0.228173828125,0.2520965576171875,-0.023922729492187517
21,2,observed_eligible_composition,neighbors_k10,both_biomedical,0.50205078125,0.480078125,0.02197265625
21,2,observed_eligible_composition,neighbors_k25,all,0.2868893229166667,0.3310742187499999,-0.04418489583333324
21,2,observed_eligible_composition,neighbors_k25,without_biomedical,0.29162388392857147,0.3326060267857143,-0.040982142857142856
21,2,observed_eligible_composition,neighbors_k25,one_biomedical,0.262537841796875,0.3149609375,-0.05242309570312498
21,2,observed_eligible_composition,neighbors_k25,both_biomedical,0.5439453125,0.54599609375,-0.002050781250000022
21,2,observed_eligible_composition,neighbors_k50,all,0.3185243055555555,0.38787326388888893,-0.06934895833333343
