representation,metric,cutoff,field_a,field_b,model,direction,smallest_relative_difference,largest_relative_difference
original,d80,0.1,18,31,bert,-1,-0.23008849557522124,-0.17857142857142858
original,d80,0.1,18,31,mpnet,0,-0.1206896551724138,-0.08530805687203792
original,d80,0.1,18,31,minilm,0,-0.06763285024154589,-0.038834951456310676
original,d80,0.1,18,31,pubmedbert,0,-0.12121212121212122,-0.06451612903225806
original,d80,0.1,18,31,biobert,0,-0.13138686131386862,-0.0625
original,d80,0.1,18,31,simcse,0,-0.13953488372093023,-0.09836065573770492
original,d80,0.1,18,32,specter,0,-0.056074766355140186,-0.01834862385321101
original,d80,0.1,18,32,specter2,0,-0.05405405405405406,-0.02564102564102564
original,d80,0.1,18,32,scincl,0,-0.0970873786407767,-0.05825242718446602
original,d80,0.1,18,32,scibert,0,-0.07228915662650602,-0.012903225806451613
original,d80,0.1,18,32,bert,0,0.04316546762589928,0.09375
original,d80,0.1,18,32,mpnet,0,-0.09361702127659574,-0.046511627906976744
original,d80,0.1,18,32,minilm,0,-0.044444444444444446,-0.01904761904761905
original,d80,0.1,18,32,pubmedbert,0,-0.08955223880597014,0.0
original,d80,0.1,18,32,biobert,0,0.0,0.07407407407407407
original,d80,0.1,18,32,simcse,0,0.056338028169014086,0.08955223880597014
original,d80,0.1,18,33,specter,0,-0.13333333333333333,-0.09174311926605505
original,d80,0.1,18,33,specter2,0,0.012422360248447204,0.0392156862745098
original,d80,0.1,18,33,scincl,0,-0.05714285714285714,-0.01834862385321101
original,d80,0.1,18,33,scibert,0,-0.12345679012345678,-0.08108108108108109
original,d80,0.1,18,33,bert,0,0.09090909090909091,0.1388888888888889
original,d80,0.1,18,33,mpnet,0,-0.03305785123966942,0.018018018018018018
original,d80,0.1,18,33,minilm,0,-0.018867924528301886,0.009478672985781991
original,d80,0.1,18,33,pubmedbert,0,-0.16666666666666666,-0.08403361344537816
original,d80,0.1,18,33,biobert,0,-0.15625,-0.07874015748031496
original,d80,0.1,18,33,simcse,1,0.15602836879432624,0.19718309859154928
original,d80,0.1,18,34,specter,0,-0.10909090909090909,-0.056074766355140186
original,d80,0.1,18,34,specter2,0,-0.02666666666666667,0.0
original,d80,0.1,18,34,scincl,0,-0.0970873786407767,-0.05825242718446602
original,d80,0.1,18,34,scibert,0,-0.04819277108433735,-0.013071895424836602
original,d80,0.1,18,34,bert,0,-0.13333333333333333,-0.08547008547008547
original,d80,0.1,18,34,mpnet,-1,-0.37681159420289856,-0.3125
original,d80,0.1,18,34,minilm,-1,-0.23300970873786409,-0.19689119170984457
original,d80,0.1,18,34,pubmedbert,0,-0.047244094488188976,0.031746031746031744
original,d80,0.1,18,34,biobert,0,0.08450704225352113,0.15602836879432624
original,d80,0.1,18,34,simcse,0,-0.09090909090909091,-0.048
original,d80,0.1,18,35,specter,0,-0.15384615384615385,-0.07547169811320754
original,d80,0.1,18,35,specter2,0,0.06369426751592357,0.10126582278481013
original,d80,0.1,18,35,scincl,-1,-0.16,-0.11538461538461539
original,d80,0.1,18,35,scibert,0,-0.09271523178807947,-0.06060606060606061
original,d80,0.1,18,35,bert,0,-0.18803418803418803,-0.08547008547008547
original,d80,0.1,18,35,mpnet,-1,-0.2777777777777778,-0.2222222222222222
original,d80,0.1,18,35,minilm,-1,-0.1784037558685446,-0.14285714285714285
original,d80,0.1,18,35,pubmedbert,0,-0.12121212121212122,-0.03278688524590164
original,d80,0.1,18,35,biobert,0,-0.014598540145985401,0.045112781954887216
original,d80,0.1,18,35,simcse,-1,-0.13953488372093023,-0.11382113821138211
original,d80,0.1,18,36,specter,0,-0.05504587155963303,-0.018691588785046728
original,d80,0.1,18,36,specter2,0,-0.02666666666666667,0.0
original,d80,0.1,18,36,scincl,0,-0.018691588785046728,0.018018018018018018
original,d80,0.1,18,36,scibert,0,-0.11042944785276074,-0.06622516556291391
original,d80,0.1,18,36,bert,0,0.014598540145985401,0.07874015748031496
original,d80,0.1,18,36,mpnet,0,-0.12987012987012986,-0.08530805687203792
original,d80,0.1,18,36,minilm,0,-0.04405286343612335,-0.009478672985781991
original,d80,0.1,18,36,pubmedbert,0,-0.10526315789473684,-0.03278688524590164
original,d80,0.1,18,36,biobert,0,-0.029850746268656716,0.030303030303030304
original,d80,0.1,18,36,simcse,0,0.06993006993006994,0.1037037037037037
original,d80,0.1,19,20,specter,0,-0.021052631578947368,0.021052631578947368
original,d80,0.1,19,20,specter2,0,-0.03821656050955414,-0.012738853503184714
original,d80,0.1,19,20,scincl,0,0.05714285714285714,0.10309278350515463
original,d80,0.1,19,20,scibert,0,0.0,0.07194244604316546
original,d80,0.1,19,20,bert,1,0.15126050420168066,0.22950819672131148
original,d80,0.1,19,20,mpnet,1,0.12962962962962962,0.16326530612244897
original,d80,0.1,19,20,minilm,0,0.056074766355140186,0.08163265306122448
original,d80,0.1,19,20,pubmedbert,0,0.016,0.10526315789473684
original,d80,0.1,19,20,biobert,0,0.0,0.112
original,d80,0.1,19,20,simcse,1,0.11267605633802817,0.15151515151515152
original,d80,0.1,19,21,specter,0,-0.019801980198019802,0.041666666666666664
original,d80,0.1,19,21,specter2,0,-0.07407407407407407,-0.05194805194805195
original,d80,0.1,19,21,scincl,0,-0.125,-0.044444444444444446
original,d80,0.1,19,21,scibert,0,-0.06711409395973154,0.014814814814814815
original,d80,0.1,19,21,bert,0,-0.16216216216216217,-0.05714285714285714
original,d80,0.1,19,21,mpnet,0,-0.02,0.043478260869565216
original,d80,0.1,19,21,minilm,0,-0.02926829268292683,0.010582010582010581
original,d80,0.1,19,21,pubmedbert,0,-0.05309734513274336,0.03636363636363636
original,d80,0.1,19,21,biobert,0,0.0,0.06557377049180328
original,d80,0.1,19,21,simcse,0,-0.12698412698412698,-0.05042016806722689
original,d80,0.1,19,22,specter,1,0.19469026548672566,0.25925925925925924
original,d80,0.1,19,22,specter2,0,-0.024096385542168676,0.012738853503184714
original,d80,0.1,19,22,scincl,0,0.09345794392523364,0.16
original,d80,0.1,19,22,scibert,0,0.09876543209876543,0.1643835616438356
original,d80,0.1,19,22,bert,0,0.018018018018018018,0.09009009009009009
original,d80,0.1,19,22,mpnet,1,0.22026431718061673,0.2608695652173913
original,d80,0.1,19,22,minilm,1,0.12612612612612611,0.16585365853658537
original,d80,0.1,19,22,pubmedbert,1,0.12121212121212122,0.2
original,d80,0.1,19,22,biobert,1,0.11267605633802817,0.18461538461538463
original,d80,0.1,19,22,simcse,0,-0.09375,-0.03333333333333333
original,d80,0.1,19,23,specter,0,0.07547169811320754,0.12
original,d80,0.1,19,23,specter2,0,-0.012578616352201259,0.012738853503184714
original,d80,0.1,19,23,scincl,0,0.05714285714285714,0.10309278350515463
original,d80,0.1,19,23,scibert,0,0.06289308176100629,0.1388888888888889
original,d80,0.1,19,23,bert,0,0.06451612903225806,0.15384615384615385
original,d80,0.1,19,23,mpnet,0,0.06698564593301436,0.11518324607329843
original,d80,0.1,19,23,minilm,0,0.03773584905660377,0.07179487179487179
original,d80,0.1,19,23,pubmedbert,0,0.06666666666666667,0.15384615384615385
original,d80,0.1,19,23,biobert,0,0.09230769230769231,0.17054263565891473
original,d80,0.1,19,23,simcse,0,0.043795620437956206,0.10852713178294573
original,d80,0.1,19,24,specter,0,0.07547169811320754,0.13861386138613863
original,d80,0.1,19,24,specter2,0,-0.04878048780487805,-0.012903225806451613
original,d80,0.1,19,24,scincl,0,0.05714285714285714,0.12244897959183673
original,d80,0.1,19,24,scibert,0,0.013986013986013986,0.09929078014184398
original,d80,0.1,19,24,bert,0,-0.14285714285714285,-0.05714285714285714
original,d80,0.1,19,24,mpnet,0,-0.061224489795918366,0.0
original,d80,0.1,19,24,minilm,0,-0.06965174129353234,-0.03208556149732621
original,d80,0.1,19,24,pubmedbert,1,0.11382113821138211,0.21487603305785125
original,d80,0.1,19,24,biobert,1,0.14925373134328357,0.23880597014925373
original,d80,0.1,19,24,simcse,0,-0.12698412698412698,-0.05042016806722689
original,d80,0.1,19,25,specter,1,0.12844036697247707,0.17475728155339806
original,d80,0.1,19,25,specter2,0,-0.012578616352201259,0.012738853503184714
original,d80,0.1,19,25,scincl,0,0.05714285714285714,0.10309278350515463
original,d80,0.1,19,25,scibert,0,0.05063291139240506,0.1258741258741259
original,d80,0.1,19,25,bert,0,-0.03389830508474576,0.037037037037037035
original,d80,0.1,19,25,mpnet,0,0.0,0.043010752688172046
original,d80,0.1,19,25,minilm,0,-0.00966183574879227,0.021052631578947368
original,d80,0.1,19,25,pubmedbert,0,0.047244094488188976,0.15384615384615385
original,d80,0.1,19,25,biobert,0,0.043795620437956206,0.14173228346456693
original,d80,0.1,19,25,simcse,-1,-0.16393442622950818,-0.10344827586206896
original,d80,0.1,19,26,specter,1,0.17857142857142858,0.22641509433962265
original,d80,0.1,19,26,specter2,0,0.0,0.02531645569620253
original,d80,0.1,19,26,scincl,0,0.05714285714285714,0.12244897959183673
original,d80,0.1,19,26,scibert,0,0.08695652173913043,0.15172413793103448
original,d80,0.1,19,26,bert,-1,-0.205607476635514,-0.13861386138613863
original,d80,0.1,19,26,mpnet,1,0.19607843137254902,0.22660098522167488
original,d80,0.1,19,26,minilm,0,0.08955223880597014,0.11055276381909548
original,d80,0.1,19,26,pubmedbert,0,0.0,0.07017543859649122
original,d80,0.1,19,26,biobert,0,-0.10344827586206896,-0.034482758620689655
original,d80,0.1,19,26,simcse,0,-0.06557377049180328,0.0
original,d80,0.1,19,27,specter,1,0.17857142857142858,0.22641509433962265
original,d80,0.1,19,27,specter2,0,-0.02564102564102564,0.0
original,d80,0.1,19,27,scincl,1,0.1111111111111111,0.1782178217821782
original,d80,0.1,19,27,scibert,1,0.12195121951219512,0.1891891891891892
original,d80,0.1,19,27,bert,0,-0.01834862385321101,0.05405405405405406
original,d80,0.1,19,27,mpnet,0,0.09433962264150944,0.13471502590673576
original,d80,0.1,19,27,minilm,0,0.03076923076923077,0.061855670103092786
original,d80,0.1,19,27,pubmedbert,1,0.24242424242424243,0.3384615384615385
original,d80,0.1,19,27,biobert,1,0.2631578947368421,0.3611111111111111
original,d80,0.1,19,27,simcse,0,-0.015037593984962405,0.03225806451612903
original,d80,0.1,19,28,specter,1,0.205607476635514,0.24299065420560748
original,d80,0.1,19,28,specter2,0,-0.06451612903225806,-0.0392156862745098
original,d80,0.1,19,28,scincl,0,0.038461538461538464,0.08333333333333333
original,d80,0.1,19,28,scibert,1,0.11920529801324503,0.1891891891891892
original,d80,0.1,19,28,bert,0,-0.11538461538461539,-0.05714285714285714
original,d80,0.1,19,28,mpnet,0,0.08333333333333333,0.11518324607329843
original,d80,0.1,19,28,minilm,0,0.03076923076923077,0.06572769953051644
original,d80,0.1,19,28,pubmedbert,1,0.1732283464566929,0.25806451612903225
original,d80,0.1,19,28,biobert,1,0.20134228187919462,0.2647058823529412
original,d80,0.1,19,28,simcse,0,-0.049586776859504134,-0.01652892561983471
original,d80,0.1,19,29,specter,0,0.05714285714285714,0.08163265306122448
original,d80,0.1,19,29,specter2,0,-0.06134969325153374,-0.03870967741935484
original,d80,0.1,19,29,scincl,0,-0.019801980198019802,0.06315789473684211
original,d80,0.1,19,29,scibert,0,0.03821656050955414,0.11267605633802817
original,d80,0.1,19,29,bert,0,-0.09523809523809523,0.0
original,d80,0.1,19,29,mpnet,0,-0.07909604519774012,-0.02247191011235955
original,d80,0.1,19,29,minilm,0,-0.07567567567567568,-0.021505376344086023
original,d80,0.1,19,29,pubmedbert,0,0.08403361344537816,0.1694915254237288
original,d80,0.1,19,29,biobert,1,0.15172413793103448,0.22556390977443608
original,d80,0.1,19,29,simcse,0,-0.06557377049180328,0.0
original,d80,0.1,19,30,specter,1,0.13592233009708737,0.19230769230769232
original,d80,0.1,19,30,specter2,0,-0.012738853503184714,0.012738853503184714
original,d80,0.1,19,30,scincl,0,0.07547169811320754,0.12244897959183673
original,d80,0.1,19,30,scibert,0,0.0,0.07092198581560284
original,d80,0.1,19,30,bert,0,-0.18181818181818182,-0.07692307692307693
original,d80,0.1,19,30,mpnet,0,0.02926829268292683,0.0748663101604278
original,d80,0.1,19,30,minilm,0,0.009569377990430622,0.041666666666666664
original,d80,0.1,19,30,pubmedbert,0,0.03389830508474576,0.12173913043478261
original,d80,0.1,19,30,biobert,0,0.07194244604316546,0.17054263565891473
original,d80,0.1,19,30,simcse,0,-0.07751937984496124,-0.03278688524590164
original,d80,0.1,19,31,specter,1,0.1111111111111111,0.17475728155339806
original,d80,0.1,19,31,specter2,0,-0.02531645569620253,0.0
original,d80,0.1,19,31,scincl,0,0.05714285714285714,0.12244897959183673
original,d80,0.1,19,31,scibert,0,0.012903225806451613,0.07194244604316546
original,d80,0.1,19,31,bert,0,-0.10526315789473684,-0.038461538461538464
original,d80,0.1,19,31,mpnet,0,0.0761904761904762,0.11518324607329843
original,d80,0.1,19,31,minilm,0,0.03773584905660377,0.07179487179487179
original,d80,0.1,19,31,pubmedbert,0,0.016,0.08849557522123894
original,d80,0.1,19,31,biobert,0,-0.03076923076923077,0.049586776859504134
original,d80,0.1,19,31,simcse,0,-0.09523809523809523,-0.05042016806722689
original,d80,0.1,19,32,specter,0,0.07547169811320754,0.13861386138613863
original,d80,0.1,19,32,specter2,0,-0.09271523178807947,-0.06535947712418301
original,d80,0.1,19,32,scincl,0,0.0,0.06315789473684211
original,d80,0.1,19,32,scibert,0,0.03821656050955414,0.11267605633802817
original,d80,0.1,19,32,bert,1,0.16793893129770993,0.22950819672131148
original,d80,0.1,19,32,mpnet,1,0.10426540284360189,0.15384615384615385
original,d80,0.1,19,32,minilm,0,0.06060606060606061,0.09137055837563451
original,d80,0.1,19,32,pubmedbert,0,0.031746031746031744,0.12173913043478261
original,d80,0.1,19,32,biobert,0,0.08571428571428572,0.17054263565891473
original,d80,0.1,19,32,simcse,0,0.08571428571428572,0.13740458015267176
original,d80,0.1,19,33,specter,0,0.019417475728155338,0.061855670103092786
original,d80,0.1,19,33,specter2,0,-0.03821656050955414,-0.012738853503184714
original,d80,0.1,19,33,scincl,0,0.05714285714285714,0.10309278350515463
original,d80,0.1,19,33,scibert,0,-0.014388489208633094,0.057971014492753624
original,d80,0.1,19,33,bert,1,0.22580645161290322,0.2903225806451613
original,d80,0.1,19,33,mpnet,1,0.16363636363636364,0.20689655172413793
original,d80,0.1,19,33,minilm,0,0.09174311926605505,0.12
original,d80,0.1,19,33,pubmedbert,0,-0.03571428571428571,0.03636363636363636
original,d80,0.1,19,33,biobert,0,-0.049586776859504134,0.01680672268907563
original,d80,0.1,19,33,simcse,1,0.2,0.2318840579710145
original,d80,0.1,19,34,specter,0,0.019417475728155338,0.10101010101010101
original,d80,0.1,19,34,specter2,0,-0.07407407407407407,-0.0392156862745098
original,d80,0.1,19,34,scincl,0,0.0,0.06315789473684211
original,d80,0.1,19,34,scibert,0,0.05063291139240506,0.1258741258741259
original,d80,0.1,19,34,bert,0,0.0,0.05504587155963303
original,d80,0.1,19,34,mpnet,-1,-0.17391304347826086,-0.10526315789473684
original,d80,0.1,19,34,minilm,0,-0.12371134020618557,-0.08791208791208792
original,d80,0.1,19,34,pubmedbert,0,0.08264462809917356,0.1694915254237288
original,d80,0.1,19,34,biobert,1,0.17647058823529413,0.2647058823529412
original,d80,0.1,19,34,simcse,0,-0.06153846153846154,0.0
original,d80,0.1,19,35,specter,0,0.0,0.08163265306122448
original,d80,0.1,19,35,specter2,0,0.012422360248447204,0.04938271604938271
original,d80,0.1,19,35,scincl,0,-0.0425531914893617,0.0
original,d80,0.1,19,35,scibert,0,0.012903225806451613,0.08571428571428572
original,d80,0.1,19,35,bert,0,-0.05504587155963303,0.037037037037037035
original,d80,0.1,19,35,mpnet,0,-0.08247422680412371,-0.0335195530726257
original,d80,0.1,19,35,minilm,0,-0.07567567567567568,-0.043010752688172046
original,d80,0.1,19,35,pubmedbert,0,0.0,0.10526315789473684
original,d80,0.1,19,35,biobert,0,0.07751937984496124,0.15625
original,d80,0.1,19,35,simcse,0,-0.11023622047244094,-0.06666666666666667
original,d80,0.1,19,36,specter,0,0.07547169811320754,0.12
original,d80,0.1,19,36,specter2,0,-0.07407407407407407,-0.05194805194805195
original,d80,0.1,19,36,scincl,0,0.07547169811320754,0.1414141414141414
original,d80,0.1,19,36,scibert,0,0.012903225806451613,0.07194244604316546
original,d80,0.1,19,36,bert,1,0.13953488372093023,0.21487603305785125
original,d80,0.1,19,36,mpnet,0,0.06698564593301436,0.10526315789473684
original,d80,0.1,19,36,minilm,0,0.06511627906976744,0.10101010101010101
original,d80,0.1,19,36,pubmedbert,0,0.017094017094017096,0.10526315789473684
original,d80,0.1,19,36,biobert,0,0.057971014492753624,0.12698412698412698
original,d80,0.1,19,36,simcse,0,0.09929078014184398,0.16541353383458646
original,d80,0.1,20,21,specter,0,0.0,0.041666666666666664
original,d80,0.1,20,21,specter2,0,-0.05263157894736842,-0.025
original,d80,0.1,20,21,scincl,-1,-0.18947368421052632,-0.1414141414141414
original,d80,0.1,20,21,scibert,0,-0.08571428571428572,-0.02666666666666667
original,d80,0.1,20,21,bert,-1,-0.3140495867768595,-0.2413793103448276
original,d80,0.1,20,21,mpnet,-1,-0.1507537688442211,-0.11055276381909548
original,d80,0.1,20,21,minilm,0,-0.09137055837563451,-0.06060606060606061
original,d80,0.1,20,21,pubmedbert,0,-0.10344827586206896,-0.017391304347826087
original,d80,0.1,20,21,biobert,0,-0.0625,0.016
original,d80,0.1,20,21,simcse,-1,-0.23880597014925373,-0.20155038759689922
original,d80,0.1,20,22,specter,1,0.205607476635514,0.25925925925925924
original,d80,0.1,20,22,specter2,0,0.0,0.03821656050955414
original,d80,0.1,20,22,scincl,0,0.01834862385321101,0.07547169811320754
original,d80,0.1,20,22,scibert,0,0.07894736842105263,0.13333333333333333
original,d80,0.1,20,22,bert,0,-0.17886178861788618,-0.0967741935483871
original,d80,0.1,20,22,mpnet,0,0.07407407407407407,0.10810810810810811
original,d80,0.1,20,22,minilm,0,0.0611353711790393,0.08450704225352113
original,d80,0.1,20,22,pubmedbert,0,0.048,0.14634146341463414
original,d80,0.1,20,22,biobert,0,0.044444444444444446,0.13533834586466165
original,d80,0.1,20,22,simcse,-1,-0.21897810218978103,-0.17054263565891473
original,d80,0.1,20,23,specter,0,0.08,0.12
original,d80,0.1,20,23,specter2,0,0.012121212121212121,0.03821656050955414
original,d80,0.1,20,23,scincl,0,-0.019417475728155338,0.037037037037037035
original,d80,0.1,20,23,scibert,0,0.05333333333333334,0.10810810810810811
original,d80,0.1,20,23,bert,0,-0.1037037037037037,-0.015748031496062992
original,d80,0.1,20,23,mpnet,0,-0.07079646017699115,-0.038834951456310676
original,d80,0.1,20,23,minilm,0,-0.0273972602739726,0.0
original,d80,0.1,20,23,pubmedbert,0,0.016260162601626018,0.1
original,d80,0.1,20,23,biobert,0,0.029850746268656716,0.13533834586466165
original,d80,0.1,20,23,simcse,0,-0.0821917808219178,-0.04316546762589928
